s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA71577	59289582	chr12	5956	ENSLOCG00000004111	5925759	LG19	7672
EA70044	62092157	chr12	5968	ENSLOCG00000005587	8143805	LG19	7700
EA72490	62213741	chr12	5972	ENSLOCG00000004919	7091569	LG19	7690
EA72066	108321448	chr12	6129	ENSLOCG00000002302	3992771	LG19	7630
EA69051	115788688	chr12	6151	ENSLOCG00000006666	9654866	LG19	7714
EA56615	8648912	chr12	5788	ENSLOCG00000005838	4129534	LG24	7740
EA70791	16613104	chr12	5823	ENSLOCG00000009082	9418486	LG24	7796
EA70018	28747922	chr12	5864	ENSLOCG00000006319	4579727	LG24	7742
EA70913	42725574	chr12	5908	ENSLOCG00000008083	7007439	LG24	7777
EA71818	45632413	chr12	5920	ENSLOCG00000008380	7647947	LG24	7783
EA72096	59603457	chr12	5958	ENSLOCG00000008195	7350275	LG24	7779
EA69206	61283156	chr12	5965	ENSLOCG00000007563	6082647	LG24	7765
EA69242	62093170	chr12	5969	ENSLOCG00000008820	8485426	LG24	7791
EA71839	62150590	chr12	5970	ENSLOCG00000008812	8472805	LG24	7790
EA71274	63154296	chr12	5981	ENSLOCG00000006400	4662972	LG24	7746
EA69322	88014087	chr12	6072	ENSLOCG00000006883	5364425	LG24	7752
EA68877	89169005	chr12	6074	ENSLOCG00000007268	5655311	LG24	7760
EA70838	91049119	chr12	6077	ENSLOCG00000009018	9198137	LG24	7794
EA19550	2319856	chr13	6182	ENSLOCG00000009829	34038933	LG4	216
EA20381	12661642	chr13	6219	ENSLOCG00000018062	53742240	LG4	357
EA18767	15500258	chr13	6229	ENSLOCG00000010794	43529018	LG4	263
EA20126	15500472	chr13	6230	ENSLOCG00000010801	43532726	LG4	264
EA20513	16383677	chr13	6236	ENSLOCG00000013874	71075450	LG4	454
EA20197	24914119	chr13	6266	ENSLOCG00000008914	24185507	LG4	179
EA20380	26897685	chr13	6272	ENSLOCG00000013581	67805360	LG4	432
EA20748	26990306	chr13	6274	ENSLOCG00000012768	60709045	LG4	382
EA20107	27147235	chr13	6275	ENSLOCG00000008996	24591047	LG4	184
EA20901	27740237	chr13	6280	ENSLOCG00000008204	20994047	LG4	154
EA18058	27819704	chr13	6281	ENSLOCG00000014106	72583352	LG4	473
EA18016	28637835	chr13	6289	ENSLOCG00000002900	8592735	LG4	43
EA21094	29039908	chr13	6290	ENSLOCG00000008694	23241463	LG4	171
EA20520	29753276	chr13	6293	ENSLOCG00000014119	72684194	LG4	474
EA20046	30033578	chr13	6294	ENSLOCG00000012956	62613937	LG4	398
EA21350	30531151	chr13	6299	ENSLOCG00000012966	62692321	LG4	399
EA21105	31127485	chr13	6304	ENSLOCG00000013882	71114111	LG4	455
EA20279	32395382	chr13	6311	ENSLOCG00000013625	68288366	LG4	437
EA18800	32433877	chr13	6312	ENSLOCG00000013618	68255599	LG4	436
EA19267	32651873	chr13	6314	ENSLOCG00000002598	7181866	LG4	34
EA20800	33892502	chr13	6321	ENSLOCG00000013556	67414321	LG4	430
EA21227	34857670	chr13	6322	ENSLOCG00000013565	67721453	LG4	431
EA20201	35214313	chr13	6326	ENSLOCG00000010495	38919243	LG4	248
EA19620	36572119	chr13	6334	ENSLOCG00000002846	8316935	LG4	42
EA20544	37059502	chr13	6336	ENSLOCG00000010524	39286693	LG4	250
EA17922	37175784	chr13	6337	ENSLOCG00000010581	39406318	LG4	254
EA18702	40685070	chr13	6342	ENSLOCG00000014068	72375809	LG4	469
EA21219	40922060	chr13	6343	ENSLOCG00000012922	62382884	LG4	396
EA20175	41522924	chr13	6348	ENSLOCG00000008832	23805414	LG4	175
EA19553	42264908	chr13	6350	ENSLOCG00000012682	60361169	LG4	375
EA19366	42475517	chr13	6353	ENSLOCG00000011964	50496678	LG4	331
EA21314	52178476	chr13	6390	ENSLOCG00000003138	8932369	LG4	49
EA19067	54004418	chr13	6396	ENSLOCG00000006035	15146475	LG4	111
EA21170	55007563	chr13	6401	ENSLOCG00000005807	14665570	LG4	108
EA18029	55937568	chr13	6406	ENSLOCG00000005998	15030251	LG4	110
EA20035	59644162	chr13	6421	ENSLOCG00000003897	11500833	LG4	70
EA19578	69348124	chr13	6449	ENSLOCG00000012013	50718462	LG4	333
EA17921	73165133	chr13	6458	ENSLOCG00000012628	59818714	LG4	373
EA19622	73654777	chr13	6460	ENSLOCG00000009067	25092547	LG4	186
EA21118	82271463	chr13	6505	ENSLOCG00000010983	44437612	LG4	276
EA19723	83638635	chr13	6510	ENSLOCG00000007299	18025617	LG4	133
EA20615	83938458	chr13	6516	ENSLOCG00000004671	12575213	LG4	91
EA20918	96627452	chr13	6580	ENSLOCG00000014012	72088482	LG4	465
EA19257	96724123	chr13	6582	ENSLOCG00000001128	1126844	LG4	4
EA19516	98632958	chr13	6598	ENSLOCG00000004059	11680803	LG4	72
EA18916	2391300	chr13	6183	ENSLOCG00000015279	8708884	LG1	568
EA19660	5463076	chr13	6187	ENSLOCG00000014554	1447959	LG1	505
EA19042	6626346	chr13	6191	ENSLOCG00000016197	26253302	LG1	708
EA20872	9149348	chr13	6198	ENSLOCG00000017256	66512324	LG1	1017
EA20260	10398852	chr13	6210	ENSLOCG00000014269	37685	LG1	481
EA19860	13232526	chr13	6222	ENSLOCG00000016700	44549707	LG1	845
EA18314	14729594	chr13	6227	ENSLOCG00000015732	14054890	LG1	619
EA20138	20163127	chr13	6251	ENSLOCG00000016449	34675268	LG1	783
EA20623	24394584	chr13	6259	ENSLOCG00000016793	46444490	LG1	860
EA18798	47106464	chr13	6367	ENSLOCG00000015705	13787360	LG1	618
EA18418	49458921	chr13	6379	ENSLOCG00000016780	46001393	LG1	856
EA21248	51802048	chr13	6387	ENSLOCG00000016840	49404587	LG1	873
EA18491	64443307	chr13	6426	ENSLOCG00000014725	2654462	LG1	517
EA20077	66311316	chr13	6433	ENSLOCG00000015274	8638492	LG1	567
EA18693	67397730	chr13	6437	ENSLOCG00000016402	32101316	LG1	766
EA21207	68279329	chr13	6443	ENSLOCG00000015903	17845962	LG1	651
EA19886	78398641	chr13	6477	ENSLOCG00000015488	11055014	LG1	590
EA17865	78807911	chr13	6481	ENSLOCG00000015441	10696521	LG1	585
EA21309	79019183	chr13	6486	ENSLOCG00000016448	34658103	LG1	782
EA20141	80236695	chr13	6490	ENSLOCG00000016054	21219519	LG1	681
EA19809	80942931	chr13	6492	ENSLOCG00000015921	18266881	LG1	657
EA19248	81243922	chr13	6495	ENSLOCG00000016363	31058284	LG1	757
EA20866	81493390	chr13	6498	ENSLOCG00000016357	30862888	LG1	753
EA18571	81692410	chr13	6500	ENSLOCG00000016354	30692403	LG1	750
EA21086	83804049	chr13	6513	ENSLOCG00000017097	58816034	LG1	954
EA18700	86275745	chr13	6530	ENSLOCG00000016889	51379280	LG1	888
EA20227	86558511	chr13	6531	ENSLOCG00000016466	34891499	LG1	786
EA18011	86791788	chr13	6534	ENSLOCG00000016648	42565501	LG1	830
EA19425	87041588	chr13	6538	ENSLOCG00000017169	60962384	LG1	974
EA19657	87193192	chr13	6539	ENSLOCG00000017161	60701537	LG1	970
EA21378	87459353	chr13	6542	ENSLOCG00000016399	32012680	LG1	763
EA19470	89636683	chr13	6547	ENSLOCG00000016865	50371780	LG1	880
EA20225	98017431	chr13	6587	ENSLOCG00000015389	9851233	LG1	583
EA20942	104456296	chr13	6621	ENSLOCG00000014348	369880	LG1	489
EA20146	105342917	chr13	6625	ENSLOCG00000015581	11949981	LG1	598
EA20746	105528470	chr13	6627	ENSLOCG00000014488	1052497	LG1	501
EA20150	16165533	chr13	6233	ENSLOCG00000014873	68111668	LG2	1543
EA20638	18987415	chr13	6245	ENSLOCG00000014823	67659983	LG2	1533
EA18118	21093156	chr13	6256	ENSLOCG00000014892	68237026	LG2	1545
EA19679	30959445	chr13	6302	ENSLOCG00000010011	36395943	LG2	1274
EA20050	48415298	chr13	6371	ENSLOCG00000014226	62341833	LG2	1477
EA18941	48509037	chr13	6373	ENSLOCG00000017726	68002098	LG2	1541
EA18236	49605707	chr13	6380	ENSLOCG00000014580	64432655	LG2	1503
EA18509	49879959	chr13	6381	ENSLOCG00000017569	64503748	LG2	1504
EA20320	50249027	chr13	6383	ENSLOCG00000014601	65115763	LG2	1508
EA19212	51649721	chr13	6385	ENSLOCG00000014857	67959160	LG2	1540
EA20555	78877227	chr13	6483	ENSLOCG00000004965	12893067	LG2	1127
EA18161	80817135	chr13	6491	ENSLOCG00000014163	61878501	LG2	1468
EA20501	83939264	chr13	6517	ENSLOCG00000014217	62296625	LG2	1475
EA17988	84647867	chr13	6519	ENSLOCG00000014818	67642981	LG2	1532
EA20811	85310275	chr13	6527	ENSLOCG00000014192	62122509	LG2	1471
EA19885	86659041	chr13	6532	ENSLOCG00000014212	62258240	LG2	1474
EA19894	86709491	chr13	6533	ENSLOCG00000014371	63147830	LG2	1488
EA19543	87857094	chr13	6544	ENSLOCG00000014575	64410920	LG2	1502
EA19529	97596851	chr13	6586	ENSLOCG00000010792	43314096	LG2	1304
EA17977	1822973	chr13	6180	ENSLOCG00000008354	13744537	LG3	1714
EA20335	9207399	chr13	6199	ENSLOCG00000010747	29870866	LG3	1792
EA19975	12343107	chr13	6217	ENSLOCG00000011129	32270661	LG3	1796
EA20314	16526232	chr13	6237	ENSLOCG00000007149	10940485	LG3	1678
EA20095	24648218	chr13	6263	ENSLOCG00000018192	6065847	LG3	1619
EA20224	24690322	chr13	6265	ENSLOCG00000008334	13705356	LG3	1713
EA20763	25228832	chr13	6267	ENSLOCG00000008539	14531297	LG3	1721
EA18984	25326566	chr13	6268	ENSLOCG00000008555	14577036	LG3	1722
EA18652	27293053	chr13	6276	ENSLOCG00000006088	9384924	LG3	1650
EA20251	27476089	chr13	6277	ENSLOCG00000006138	9423043	LG3	1651
EA20991	27490943	chr13	6278	ENSLOCG00000006833	10175205	LG3	1670
EA19217	27893392	chr13	6283	ENSLOCG00000006918	10336897	LG3	1673
EA21370	28130696	chr13	6284	ENSLOCG00000006889	10243342	LG3	1672
EA19710	28278490	chr13	6286	ENSLOCG00000006855	10192598	LG3	1671
EA20521	29490495	chr13	6291	ENSLOCG00000006074	9383775	LG3	1649
EA18112	29491250	chr13	6292	ENSLOCG00000004237	5620957	LG3	1611
EA19367	30094136	chr13	6295	ENSLOCG00000009565	21562270	LG3	1751
EA17971	30142442	chr13	6296	ENSLOCG00000001682	1133216	LG3	1560
EA18364	30450212	chr13	6298	ENSLOCG00000009591	21609896	LG3	1753
EA20401	30563205	chr13	6300	ENSLOCG00000008519	14376909	LG3	1720
EA19130	31968705	chr13	6307	ENSLOCG00000004336	5706168	LG3	1612
EA18602	32361652	chr13	6309	ENSLOCG00000004205	5556712	LG3	1610
EA20997	32394954	chr13	6310	ENSLOCG00000004190	5550553	LG3	1609
EA20212	32868889	chr13	6316	ENSLOCG00000008023	12925150	LG3	1707
EA20134	33229321	chr13	6317	ENSLOCG00000007666	12504702	LG3	1694
EA21150	33361077	chr13	6318	ENSLOCG00000007700	12539488	LG3	1695
EA21281	33431205	chr13	6319	ENSLOCG00000006269	9606453	LG3	1655
EA21201	33769244	chr13	6320	ENSLOCG00000006306	9700240	LG3	1656
EA20287	46129422	chr13	6364	ENSLOCG00000011713	33724339	LG3	1812
EA19661	91855032	chr13	6555	ENSLOCG00000010160	26638330	LG3	1771
EA18087	97539304	chr13	6585	ENSLOCG00000011147	32280079	LG3	1797
EA19207	105090898	chr13	6623	ENSLOCG00000012648	37062220	LG3	1836
EA19906	106162658	chr13	6629	ENSLOCG00000008205	13357729	LG3	1709
EA19911	2705583	chr13	6185	ENSLOCG00000003830	5132486	LG9	2109
EA18218	27510896	chr13	6279	ENSLOCG00000004365	6267462	LG9	2117
EA20220	28180722	chr13	6285	ENSLOCG00000008438	18258265	LG9	2197
EA19200	57100905	chr13	6410	ENSLOCG00000012464	41293656	LG9	2360
EA20796	57393179	chr13	6411	ENSLOCG00000010898	31482624	LG9	2287
EA20294	59073509	chr13	6415	ENSLOCG00000010686	30191280	LG9	2278
EA20820	59642536	chr13	6420	ENSLOCG00000009811	25923002	LG9	2246
EA20841	74164716	chr13	6464	ENSLOCG00000012273	39958901	LG9	2350
EA18599	78886508	chr13	6484	ENSLOCG00000008510	18449710	LG9	2202
EA18463	83011281	chr13	6508	ENSLOCG00000009933	26680008	LG9	2248
EA18864	93523173	chr13	6564	ENSLOCG00000004629	6561907	LG9	2122
EA20167	93875276	chr13	6566	ENSLOCG00000009395	22922060	LG9	2235
EA20205	98417841	chr13	6593	ENSLOCG00000009020	20296539	LG9	2219
EA18953	98481010	chr13	6594	ENSLOCG00000011596	34803393	LG9	2311
EA20015	98494692	chr13	6595	ENSLOCG00000012062	37551332	LG9	2338
EA18751	98609732	chr13	6597	ENSLOCG00000012008	37415560	LG9	2335
EA19003	98841083	chr13	6600	ENSLOCG00000009197	20842982	LG9	2225
EA19414	99484313	chr13	6606	ENSLOCG00000009462	23206813	LG9	2236
EA19947	99523021	chr13	6607	ENSLOCG00000009481	23614510	LG9	2237
EA18397	99542846	chr13	6608	ENSLOCG00000010004	27254443	LG9	2252
EA19666	99569715	chr13	6610	ENSLOCG00000007491	15857263	LG9	2179
EA18964	102908136	chr13	6618	ENSLOCG00000011176	32637302	LG9	2298
EA21241	2640362	chr13	6184	ENSLOCG00000014246	49382947	LG5	2890
EA18525	3587934	chr13	6186	ENSLOCG00000011105	28130315	LG5	2678
EA20627	9384308	chr13	6201	ENSLOCG00000013924	46707028	LG5	2850
EA20863	9486405	chr13	6202	ENSLOCG00000013798	45836729	LG5	2844
EA21213	9839531	chr13	6203	ENSLOCG00000014567	51272638	LG5	2923
EA20617	9894723	chr13	6204	ENSLOCG00000014389	50271875	LG5	2900
EA18410	11177195	chr13	6213	ENSLOCG00000013551	43978799	LG5	2832
EA19240	11535318	chr13	6214	ENSLOCG00000013120	40803142	LG5	2801
EA18457	12623410	chr13	6218	ENSLOCG00000014295	49873063	LG5	2894
EA21047	12676941	chr13	6220	ENSLOCG00000014407	50323676	LG5	2903
EA19502	15360932	chr13	6228	ENSLOCG00000009606	19274222	LG5	2615
EA19798	16708103	chr13	6238	ENSLOCG00000010944	27639423	LG5	2670
EA18917	18374053	chr13	6241	ENSLOCG00000010973	27823617	LG5	2672
EA20935	18867146	chr13	6243	ENSLOCG00000014108	48214821	LG5	2875
EA20131	19012104	chr13	6247	ENSLOCG00000009800	20341441	LG5	2627
EA19168	42772751	chr13	6354	ENSLOCG00000010083	22548635	LG5	2636
EA21169	42804887	chr13	6355	ENSLOCG00000010113	22563830	LG5	2638
EA20808	43058298	chr13	6356	ENSLOCG00000010125	22596100	LG5	2640
EA17894	43151551	chr13	6358	ENSLOCG00000013193	41048434	LG5	2805
EA20929	43636590	chr13	6362	ENSLOCG00000013496	43596290	LG5	2828
EA20900	60701980	chr13	6423	ENSLOCG00000009970	21767042	LG5	2631
EA20508	61051515	chr13	6424	ENSLOCG00000009917	21538630	LG5	2629
EA19878	64259521	chr13	6425	ENSLOCG00000013529	43627275	LG5	2830
EA18811	64555134	chr13	6428	ENSLOCG00000014046	47672201	LG5	2867
EA18138	65006901	chr13	6429	ENSLOCG00000014039	47504316	LG5	2866
EA19363	75876070	chr13	6467	ENSLOCG00000014093	47993409	LG5	2874
EA21041	78711542	chr13	6480	ENSLOCG00000008944	17400356	LG5	2590
EA20502	82138412	chr13	6504	ENSLOCG00000012833	37884334	LG5	2777
EA18164	91183651	chr13	6550	ENSLOCG00000013071	40567349	LG5	2797
EA20014	91320254	chr13	6551	ENSLOCG00000013573	44149611	LG5	2833
EA21113	91491066	chr13	6553	ENSLOCG00000013348	41683977	LG5	2818
EA19229	92003140	chr13	6556	ENSLOCG00000014164	48368972	LG5	2879
EA17989	92463758	chr13	6558	ENSLOCG00000014111	48218595	LG5	2876
EA21057	92491103	chr13	6559	ENSLOCG00000010770	26691571	LG5	2664
EA18732	92688437	chr13	6560	ENSLOCG00000013669	44582966	LG5	2836
EA20478	92769670	chr13	6561	ENSLOCG00000014058	47722175	LG5	2869
EA20304	93130310	chr13	6562	ENSLOCG00000013988	47052300	LG5	2857
EA21143	94096335	chr13	6568	ENSLOCG00000014431	50489253	LG5	2905
EA19223	94176590	chr13	6570	ENSLOCG00000010724	26643673	LG5	2663
EA18592	94238511	chr13	6571	ENSLOCG00000010195	23186786	LG5	2642
EA18948	98106038	chr13	6589	ENSLOCG00000008067	14303512	LG5	2559
EA18922	98279821	chr13	6591	ENSLOCG00000012775	37485196	LG5	2772
EA21058	99811869	chr13	6611	ENSLOCG00000003124	3736730	LG5	2447
EA20672	103464784	chr13	6619	ENSLOCG00000013864	46214296	LG5	2848
EA19850	104011677	chr13	6620	ENSLOCG00000010888	27317073	LG5	2668
EA21216	104539074	chr13	6622	ENSLOCG00000010428	24735743	LG5	2650
EA21130	105221667	chr13	6624	ENSLOCG00000013702	44747694	LG5	2837
EA19954	105507723	chr13	6626	ENSLOCG00000013200	41073899	LG5	2806
EA18735	105874810	chr13	6628	ENSLOCG00000013114	40767515	LG5	2800
EA20847	13030013	chr13	6221	ENSLOCG00000008432	32049	LG7	2925
EA18631	13483930	chr13	6223	ENSLOCG00000014184	35546508	LG7	3231
EA19549	13816312	chr13	6225	ENSLOCG00000010351	7913734	LG7	3017
EA19512	14102674	chr13	6226	ENSLOCG00000010860	9097389	LG7	3037
EA17893	15992899	chr13	6232	ENSLOCG00000012006	12441822	LG7	3091
EA18671	16259446	chr13	6234	ENSLOCG00000012038	12562414	LG7	3093
EA19365	20289503	chr13	6252	ENSLOCG00000012434	14643330	LG7	3123
EA21141	20438124	chr13	6253	ENSLOCG00000014052	32109672	LG7	3214
EA21009	22241338	chr13	6257	ENSLOCG00000012229	13615276	LG7	3110
EA19232	24046237	chr13	6258	ENSLOCG00000014213	35757844	LG7	3236
EA20109	24677769	chr13	6264	ENSLOCG00000014686	40724055	LG7	3257
EA18965	25954561	chr13	6269	ENSLOCG00000012278	13921332	LG7	3112
EA18768	27881349	chr13	6282	ENSLOCG00000014546	38923075	LG7	3252
EA20654	28308747	chr13	6287	ENSLOCG00000015231	47216722	LG7	3307
EA20407	31713767	chr13	6306	ENSLOCG00000015218	47052275	LG7	3304
EA19625	35039796	chr13	6325	ENSLOCG00000014795	42868679	LG7	3265
EA19618	36224946	chr13	6332	ENSLOCG00000014860	43512137	LG7	3271
EA19008	37297659	chr13	6338	ENSLOCG00000015338	48055614	LG7	3324
EA20449	40579110	chr13	6341	ENSLOCG00000014975	44644221	LG7	3283
EA20163	47065942	chr13	6366	ENSLOCG00000011139	9701522	LG7	3045
EA18489	47925064	chr13	6368	ENSLOCG00000013156	18567641	LG7	3164
EA20596	48010871	chr13	6369	ENSLOCG00000011867	12067509	LG7	3086
EA18557	48248314	chr13	6370	ENSLOCG00000011854	12007349	LG7	3085
EA20956	48960112	chr13	6378	ENSLOCG00000008714	1627289	LG7	2935
EA20158	50057076	chr13	6382	ENSLOCG00000013957	30993323	LG7	3207
EA21076	50363233	chr13	6384	ENSLOCG00000012106	12725404	LG7	3100
EA20891	55324132	chr13	6403	ENSLOCG00000012137	12850013	LG7	3103
EA19915	55408785	chr13	6404	ENSLOCG00000009783	6159909	LG7	2990
EA18552	57462227	chr13	6412	ENSLOCG00000015083	45834370	LG7	3292
EA18247	68115744	chr13	6441	ENSLOCG00000012707	15957788	LG7	3135
EA20151	68954280	chr13	6445	ENSLOCG00000012587	15374692	LG7	3130
EA18577	69037995	chr13	6446	ENSLOCG00000015403	50254450	LG7	3329
EA20462	69224893	chr13	6447	ENSLOCG00000014965	44611126	LG7	3282
EA21115	70525984	chr13	6450	ENSLOCG00000013763	22402963	LG7	3194
EA20069	72891487	chr13	6454	ENSLOCG00000009881	6512538	LG7	2995
EA19231	72975506	chr13	6457	ENSLOCG00000011504	11052279	LG7	3067
EA20749	73904198	chr13	6461	ENSLOCG00000014509	38305226	LG7	3248
EA20018	79466265	chr13	6487	ENSLOCG00000010146	7217477	LG7	3010
EA20190	79607719	chr13	6488	ENSLOCG00000008813	1833717	LG7	2940
EA19558	79709471	chr13	6489	ENSLOCG00000008880	2455633	LG7	2943
EA19235	81237529	chr13	6494	ENSLOCG00000008507	251833	LG7	2928
EA18389	81298792	chr13	6496	ENSLOCG00000017703	7508285	LG7	3015
EA20552	81374573	chr13	6497	ENSLOCG00000010232	7539794	LG7	3016
EA18876	81624265	chr13	6499	ENSLOCG00000012905	17046379	LG7	3149
EA19902	84009599	chr13	6518	ENSLOCG00000010934	9388181	LG7	3039
EA21013	84872955	chr13	6522	ENSLOCG00000010167	7234304	LG7	3011
EA20392	85138275	chr13	6524	ENSLOCG00000013032	17919874	LG7	3155
EA18021	85266403	chr13	6526	ENSLOCG00000013081	18275322	LG7	3158
EA20691	85313001	chr13	6528	ENSLOCG00000009415	4574783	LG7	2970
EA19001	86216169	chr13	6529	ENSLOCG00000014003	31560523	LG7	3210
EA21210	86892323	chr13	6535	ENSLOCG00000010017	6865615	LG7	3004
EA20266	86946855	chr13	6536	ENSLOCG00000011806	11904961	LG7	3082
EA19912	87339942	chr13	6540	ENSLOCG00000011793	11887555	LG7	3081
EA20670	87406702	chr13	6541	ENSLOCG00000011787	11874767	LG7	3080
EA20376	87473233	chr13	6543	ENSLOCG00000009164	3038569	LG7	2957
EA18321	87968606	chr13	6546	ENSLOCG00000009234	3129500	LG7	2963
EA21333	89696360	chr13	6548	ENSLOCG00000009928	6654413	LG7	2999
EA19440	2010433	chr13	6181	ENSLOCG00000016174	26454429	LG8	3563
EA21011	9215371	chr13	6200	ENSLOCG00000016124	24856651	LG8	3548
EA21356	10010552	chr13	6205	ENSLOCG00000015742	15023157	LG8	3467
EA21365	10022854	chr13	6206	ENSLOCG00000015737	15022263	LG8	3466
EA19829	10179648	chr13	6207	ENSLOCG00000016096	24046947	LG8	3543
EA17861	10180976	chr13	6208	ENSLOCG00000015501	8778218	LG8	3415
EA18298	10258790	chr13	6209	ENSLOCG00000016055	23567751	LG8	3536
EA18545	10468714	chr13	6211	ENSLOCG00000016052	23384246	LG8	3535
EA18988	10611168	chr13	6212	ENSLOCG00000015983	20661144	LG8	3517
EA18199	13622601	chr13	6224	ENSLOCG00000015483	8428698	LG8	3410
EA20070	17947903	chr13	6239	ENSLOCG00000015844	16926375	LG8	3489
EA21288	18165206	chr13	6240	ENSLOCG00000015325	4730380	LG8	3384
EA19233	18756479	chr13	6242	ENSLOCG00000016515	37001886	LG8	3628
EA18046	19011687	chr13	6246	ENSLOCG00000016974	47033621	LG8	3698
EA21181	43066057	chr13	6357	ENSLOCG00000015962	20488107	LG8	3512
EA18959	43168351	chr13	6359	ENSLOCG00000016045	22269066	LG8	3530
EA18209	43418053	chr13	6360	ENSLOCG00000016980	47232350	LG8	3700
EA18714	43456277	chr13	6361	ENSLOCG00000016975	47193262	LG8	3699
EA20603	44691103	chr13	6363	ENSLOCG00000015936	19728843	LG8	3508
EA21385	46384117	chr13	6365	ENSLOCG00000015916	19230323	LG8	3504
EA18971	78369658	chr13	6476	ENSLOCG00000016736	42749677	LG8	3665
EA18082	78655141	chr13	6479	ENSLOCG00000015489	8616056	LG8	3412
EA18956	90204808	chr13	6549	ENSLOCG00000015669	13187178	LG8	3449
EA18495	91320844	chr13	6552	ENSLOCG00000015644	12648502	LG8	3445
EA20250	91673395	chr13	6554	ENSLOCG00000016649	40824823	LG8	3648
EA18322	92157479	chr13	6557	ENSLOCG00000016133	25167335	LG8	3553
EA20244	78847695	chr13	6482	ENSLOCG00000009071	20134045	LG10	3905
EA20490	6120988	chr13	6190	ENSLOCG00000011888	41398915	LG11	4524
EA21179	6674758	chr13	6192	ENSLOCG00000002704	3768428	LG11	4201
EA19584	7555924	chr13	6194	ENSLOCG00000011789	41039710	LG11	4518
EA20892	52541493	chr13	6393	ENSLOCG00000003007	4666199	LG11	4208
EA19815	54300615	chr13	6397	ENSLOCG00000011148	38032146	LG11	4496
EA20517	56263529	chr13	6407	ENSLOCG00000004751	12497603	LG11	4248
EA18812	59554424	chr13	6418	ENSLOCG00000004381	10706976	LG11	4240
EA18422	76715554	chr13	6470	ENSLOCG00000011414	39858945	LG11	4511
EA21298	76835962	chr13	6471	ENSLOCG00000011113	37886625	LG11	4493
EA20017	77351631	chr13	6473	ENSLOCG00000011022	37700326	LG11	4490
EA20923	77689004	chr13	6475	ENSLOCG00000011262	39106404	LG11	4501
EA20133	83253574	chr13	6509	ENSLOCG00000002718	3860866	LG11	4202
EA19476	93346036	chr13	6563	ENSLOCG00000001816	2078573	LG11	4180
EA21342	93933132	chr13	6567	ENSLOCG00000007202	22065978	LG11	4312
EA18610	95089008	chr13	6576	ENSLOCG00000005303	15643531	LG11	4262
EA20255	95602973	chr13	6577	ENSLOCG00000005398	15952353	LG11	4266
EA19416	99392336	chr13	6603	ENSLOCG00000011307	39276402	LG11	4505
EA18470	99446637	chr13	6604	ENSLOCG00000011327	39313600	LG11	4506
EA18151	99474835	chr13	6605	ENSLOCG00000005268	15602803	LG11	4261
EA18062	99874111	chr13	6612	ENSLOCG00000006960	20966285	LG11	4304
EA20607	99874643	chr13	6613	ENSLOCG00000006909	20952865	LG11	4302
EA20368	101849296	chr13	6615	ENSLOCG00000006111	17949629	LG11	4285
EA18469	101901358	chr13	6617	ENSLOCG00000006139	17950002	LG11	4286
EA20622	11754568	chr13	6215	ENSLOCG00000007421	14785458	LG6	4651
EA18090	28448753	chr13	6288	ENSLOCG00000011343	32032100	LG6	4755
EA21023	32100886	chr13	6308	ENSLOCG00000011078	30903460	LG6	4745
EA18753	34974279	chr13	6324	ENSLOCG00000012440	39485695	LG6	4807
EA17947	35267611	chr13	6329	ENSLOCG00000011437	32508668	LG6	4759
EA19473	35703150	chr13	6330	ENSLOCG00000011450	32578894	LG6	4760
EA18820	65193259	chr13	6431	ENSLOCG00000012357	38802894	LG6	4801
EA19624	66232789	chr13	6432	ENSLOCG00000011878	35950074	LG6	4777
EA18939	78566775	chr13	6478	ENSLOCG00000008804	18285076	LG6	4680
EA20172	82593527	chr13	6506	ENSLOCG00000002939	4389936	LG6	4564
EA19169	83736813	chr13	6512	ENSLOCG00000009167	20811235	LG6	4684
EA19336	93831074	chr13	6565	ENSLOCG00000011907	36029828	LG6	4779
EA19449	98018341	chr13	6588	ENSLOCG00000009527	22393002	LG6	4700
EA18258	98180904	chr13	6590	ENSLOCG00000012109	37364304	LG6	4789
EA21165	98406753	chr13	6592	ENSLOCG00000002728	3806262	LG6	4560
EA18802	6111386	chr13	6189	ENSLOCG00000007211	15774719	LG12	4969
EA20573	6721654	chr13	6193	ENSLOCG00000000872	343393	LG12	4819
EA18084	8190162	chr13	6195	ENSLOCG00000008090	17172509	LG12	5000
EA20202	9121896	chr13	6197	ENSLOCG00000002769	4900783	LG12	4862
EA21040	51958219	chr13	6388	ENSLOCG00000004084	7071669	LG12	4889
EA18035	55808414	chr13	6405	ENSLOCG00000002082	3999150	LG12	4845
EA19780	56462569	chr13	6408	ENSLOCG00000010020	25375536	LG12	5088
EA18999	56769786	chr13	6409	ENSLOCG00000002706	4796725	LG12	4859
EA18711	57699634	chr13	6413	ENSLOCG00000004651	8851629	LG12	4903
EA18861	57858791	chr13	6414	ENSLOCG00000004485	7913125	LG12	4901
EA18689	59455575	chr13	6417	ENSLOCG00000004267	7311069	LG12	4894
EA17999	59627107	chr13	6419	ENSLOCG00000004160	7107030	LG12	4891
EA19722	60089636	chr13	6422	ENSLOCG00000010995	32300458	LG12	5117
EA19736	74833076	chr13	6465	ENSLOCG00000009626	23346104	LG12	5071
EA19138	76341863	chr13	6469	ENSLOCG00000009104	20023380	LG12	5041
EA20736	77442204	chr13	6474	ENSLOCG00000007703	16618435	LG12	4985
