s2g	s2gp	s2chr	s2gi	s1g	s1gp	s1chr	s1gi	s1tot	s2tot	n	fishp	padj	scol	sxchr	clg
5966	EA72227	35009898	chr12	6488	LOC116940492	31114745	chrm1	272	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5967	EA69900	35242109	chr12	6490	REC114	31147033	chrm1	273	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5968	EA72470	35300413	chr12	6491	LOC116940524	31153223	chrm1	274	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5969	EA72163	35766381	chr12	6492	ADAL	31304686	chrm1	276	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5970	EA71058	35766759	chr12	6493	POLRMT	31302401	chrm1	275	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5971	EA71368	35919234	chr12	6494	MRPS30	31327325	chrm1	277	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5972	EA70502	35919783	chr12	6495	GALK2	31328317	chrm1	278	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5973	EA71827	36022091	chr12	6496	FGF10	31365456	chrm1	279	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5974	EA71651	36312282	chr12	6498	KTI12	31418265	chrm1	280	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5975	EA69626	36642676	chr12	6499	LOC116940607	31456415	chrm1	281	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5976	EA70162	38160976	chr12	6502	LOC116939363	25072437	chrm1	210	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5977	EA70087	39362381	chr12	6503	EFL1	24799011	chrm1	208	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5978	EA70242	39910636	chr12	6504	LOC116939299	24707298	chrm1	207	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5979	EA71040	42489882	chr12	6512	CEP152	33535434	chrm1	309	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5980	EA70636	42621643	chr12	6514	LOC116948366	15394946	chrm1	106	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5981	EA70913	42725574	chr12	6515	LOC116948209	15343859	chrm1	105	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5982	EA71115	43273246	chr12	6520	LOC116947527	14804631	chrm1	102	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5983	EA70252	43348649	chr12	6521	LEO1	14738188	chrm1	101	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5984	EA70268	44203551	chr12	6525	LOC116940031	28174997	chrm1	246	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5985	EA70907	45005745	chr12	6526	LOC116940019	27998015	chrm1	245	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5986	EA71818	45632413	chr12	6527	SMG5	27833299	chrm1	244	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5987	EA70177	45778138	chr12	6528	OTP	33957231	chrm1	318	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5988	EA71417	47706799	chr12	6530	LOC116941336	34119659	chrm1	321	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5989	EA69261	48659105	chr12	6531	LOC116940973	33393535	chrm1	306	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5990	EA70320	48840773	chr12	6532	LOC116940994	33327950	chrm1	305	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
5991	EA72506	48926055	chr12	6533	LOC116940892	32659292	chrm1	293	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	L
5992	EA70493	49416499	chr12	6534	LOC116940900	32889675	chrm1	294	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5993	EA69940	49476085	chr12	6535	FANCI	32935025	chrm1	296	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5994	EA71812	55885760	chr12	6549	LOC116938253	19966108	chrm1	141	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	L
5995	EA69498	56125906	chr12	6551	MINDY2	20039752	chrm1	142	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5996	EA70300	56472243	chr12	6552	LOXHD1	20067098	chrm1	143	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5997	EA69204	56653458	chr12	6553	LOC116938421	20245639	chrm1	144	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
5998	EA70772	56705698	chr12	6554	CCNB2	20254880	chrm1	145	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
5999	EA69604	56943544	chr12	6555	LOC116938511	20384577	chrm1	146	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6000	EA71348	56999105	chr12	6556	LOC116938518	20458316	chrm1	147	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6001	EA71423	57101328	chr12	6557	CTDSPL2	20494490	chrm1	148	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6002	EA71972	57254826	chr12	6558	LOC116938531	20690489	chrm1	149	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6003	EA69776	57315287	chr12	6559	MRPS27	20739299	chrm1	150	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6004	EA71397	57481599	chr12	6560	MAP1B	20853227	chrm1	151	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6005	EA72268	57592446	chr12	6561	LOC116938981	23292208	chrm1	193	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6006	EA72590	57628430	chr12	6562	LOC116939010	23332286	chrm1	194	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6007	EA69473	57812754	chr12	6563	ADAMTSL5	23558672	chrm1	196	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6008	EA69372	58247421	chr12	6565	LOC116939026	23475268	chrm1	195	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6009	EA69779	58708490	chr12	6566	LOC103091739	23808129	chrm1	198	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6010	EA71208	58827805	chr12	6567	LOC116948518	15670306	chrm1	107	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6011	EA71464	59164090	chr12	6568	SENP8	15702788	chrm1	108	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6012	EA71577	59289582	chr12	6569	MYO9A	15710712	chrm1	109	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6013	EA69311	59601102	chr12	6570	CLPX	15949336	chrm1	110	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6014	EA72096	59603457	chr12	6571	POLR3GL	15955667	chrm1	111	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6015	EA71520	60023686	chr12	6572	ADPGK	16176381	chrm1	112	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6016	EA70225	60065286	chr12	6573	LOC116950482	16315682	chrm1	113	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6017	EA69117	60159079	chr12	6574	POC5	16416374	chrm1	115	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6018	EA71462	60271933	chr12	6575	LOC116951118	16336693	chrm1	114	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6019	EA68886	60650063	chr12	6576	LOC116939538	26209811	chrm1	218	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6020	EA71159	61083930	chr12	6577	LOC116940317	30193273	chrm1	262	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6021	EA69113	61150919	chr12	6578	RLBP1	29463248	chrm1	255	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6022	EA72112	61284067	chr12	6579	LSM6	14810850	chrm1	103	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6023	EA72296	61395064	chr12	6580	RPL4	26510990	chrm1	224	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6024	EA69675	61859975	chr12	6582	LOC116940262	29692879	chrm1	259	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6025	EA70044	62092157	chr12	6583	ISYNA1	29603505	chrm1	258	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6026	EA69242	62093170	chr12	6584	GPATCH4	29486542	chrm1	256	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6027	EA71839	62150590	chr12	6585	NAXE	25246364	chrm1	213	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6028	EA70890	62200558	chr12	6586	MTFMT	25236466	chrm1	212	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6029	EA72490	62213741	chr12	6587	LOC116939623	26410514	chrm1	220	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6030	EA69813	62408654	chr12	6588	PARP16	26454551	chrm1	221	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6031	EA68981	62412709	chr12	6589	AK6	26457403	chrm1	222	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6032	EA72582	62507361	chr12	6590	TMC3	26473897	chrm1	223	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6033	EA70226	63017944	chr12	6594	SMAD3	27520712	chrm1	240	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6034	EA72115	63121895	chr12	6595	DYM	27427195	chrm1	239	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6035	EA70578	63152296	chr12	6596	LOC116940090	28545497	chrm1	251	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6036	EA71274	63154296	chr12	6597	POLR3C	27170319	chrm1	233	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6037	EA72321	82116291	chr12	6679	LOC103091688	2640755	chrm1	25	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6038	EA69894	82750617	chr12	6680	LOC116939870	3134937	chrm1	27	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6039	EA69239	83739621	chr12	6682	RPS17	3390820	chrm1	29	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6040	EA71389	84322240	chr12	6684	LOC116957007	2482669	chrm1	24	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6041	EA71483	85512779	chr12	6686	SPG11	28387734	chrm1	248	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6042	EA71765	85808153	chr12	6687	LOC116940048	28253992	chrm1	247	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6043	EA70616	86366233	chr12	6688	LOC116948118	15302611	chrm1	104	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6044	EA69021	87340066	chr12	6689	TP53BP1	14678903	chrm1	100	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6045	EA70536	87734899	chr12	6691	MCCC2	14447161	chrm1	99	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6046	EA69615	87742823	chr12	6692	PGP	14412323	chrm1	98	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6047	EA69654	87780315	chr12	6693	USP3	14408409	chrm1	97	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6048	EA71618	88796026	chr12	6694	LOC116952724	17366777	chrm1	123	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6049	EA71837	88998796	chr12	6695	LOC116952559	17309319	chrm1	122	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6050	EA71278	89034899	chr12	6696	LOC116952650	17297035	chrm1	121	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6051	EA68877	89169005	chr12	6697	LOC116951546	17279703	chrm1	120	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6052	EA70260	89373199	chr12	6698	LOC116951705	17192724	chrm1	119	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6053	EA72693	89989847	chr12	6700	TMEM266	31525117	chrm1	282	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6054	EA71507	90969509	chr12	6701	LOC116940176	29227831	chrm1	253	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6055	EA71758	91031060	chr12	6702	TLNRD1	14333311	chrm1	96	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6056	EA70838	91049119	chr12	6703	LOC116951237	16437908	chrm1	116	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6057	EA72021	91692266	chr12	6704	LOC116951481	16898381	chrm1	117	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6058	EA71137	91921391	chr12	6705	LOC116952394	17090195	chrm1	118	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6059	EA71505	105405836	chr12	6750	CGNL1	3646290	chrm1	30	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6060	EA68838	105506924	chr12	6751	MNS1	2988746	chrm1	26	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6061	EA71755	108879956	chr12	6762	LOC116941103	33627664	chrm1	310	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6062	EA72503	109230232	chr12	6763	LOC116941111	33727010	chrm1	312	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6063	EA70267	109498839	chr12	6764	LOC116941188	33740710	chrm1	313	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6064	EA69250	114940872	chr12	6782	ACO1	17871743	chrm1	125	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C2
6065	EA70535	114989551	chr12	6783	XRCC4	29333490	chrm1	254	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6066	EA71234	115272148	chr12	6784	LOC116941895	30087708	chrm1	260	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6067	EA71923	115382826	chr12	6785	STARD5	30165527	chrm1	261	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6068	EA72074	115670949	chr12	6786	LOC116939609	26400849	chrm1	219	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	chrm1	C1
6069	EA72564	115718503	chr12	6787	LOC116939423	25227264	chrm1	211	324	418	165	8.04715195387553e-141	5.60886491185125e-138	S	NA	NA
6070	EA56469	2580244	chr12	6375	LOC116955790	17323713	chrm3	747	309	418	12	0.78491114823663	1	NS	chrm3	F
6071	EA71849	14304653	chr12	6416	CIAO3	19257892	chrm3	771	309	418	12	0.78491114823663	1	NS	chrm3	H
6072	EA71855	35099367	chr12	6489	TM2D3	15257251	chrm3	710	309	418	12	0.78491114823663	1	NS	NA	NA
6073	EA72640	36833884	chr12	6500	AADAT	14721414	chrm3	699	309	418	12	0.78491114823663	1	NS	chrm3	F
6074	EA72213	37052078	chr12	6501	LOC116954614	14764050	chrm3	701	309	418	12	0.78491114823663	1	NS	chrm3	F
6075	EA69505	41401760	chr12	6505	CLN3	15189256	chrm3	708	309	418	12	0.78491114823663	1	NS	NA	NA
6076	EA70561	41402206	chr12	6506	HINFP	16245042	chrm3	727	309	418	12	0.78491114823663	1	NS	NA	NA
6077	EA71129	62944862	chr12	6593	VPS37A	9845997	chrm3	649	309	418	12	0.78491114823663	1	NS	chrm3	F
6078	EA70591	112402919	chr12	6774	NFXL1	9996914	chrm3	651	309	418	12	0.78491114823663	1	NS	chrm3	F
6079	EA71888	112797762	chr12	6775	GABRA2	10135019	chrm3	654	309	418	12	0.78491114823663	1	NS	NA	NA
6080	EA70238	113182757	chr12	6777	LOC116953336	10067921	chrm3	653	309	418	12	0.78491114823663	1	NS	chrm3	F
6081	EA70313	115905284	chr12	6788	SQSTM1	15461966	chrm3	719	309	418	12	0.78491114823663	1	NS	chrm3	F
6082	EA68929	120703132	chr12	6802	EEF1AKNMT	24438999	chrm4	1067	221	418	1	0.999979515247053	1	NS	NA	NA
6083	EA72134	14213214	chr12	6415	GUSB	15702523	chrm5	1179	170	418	4	0.963690695796645	1	NS	chrm5	G
6084	EA72633	41573908	chr12	6507	LOC116938995	4447690	chrm5	1085	170	418	4	0.963690695796645	1	NS	chrm5	M
6085	EA71076	108080259	chr12	6757	LOC116939008	5141564	chrm5	1090	170	418	4	0.963690695796645	1	NS	NA	NA
6086	EA70422	108229716	chr12	6758	SRM	5428094	chrm5	1096	170	418	4	0.963690695796645	1	NS	NA	NA
6087	EA72236	103818245	chr12	6747	LOC116939614	12151976	chrm6	1409	254	418	2	0.999941980871805	1	NS	NA	NA
6088	EA72575	107733604	chr12	6756	NAALADL1	2166506	chrm6	1280	254	418	2	0.999941980871805	1	NS	NA	NA
6089	EA56389	161632	chr12	6362	SPEF1	1632309	chrm9	1671	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6090	EA56360	627569	chr12	6364	NAT8L	519023	chrm9	1659	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6091	EA56597	698983	chr12	6365	PRELID1	557537	chrm9	1660	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6092	EA56347	1232160	chr12	6366	LOC116940611	9872010	chrm9	1764	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6093	EA56413	1589310	chr12	6367	LOC116940609	9832646	chrm9	1762	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6094	EA56523	1728709	chr12	6368	TMEM129	9804431	chrm9	1761	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6095	EA56593	1730386	chr12	6369	FAM136A	9802883	chrm9	1760	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6096	EA56524	1871033	chr12	6370	LOC116940498	5038126	chrm9	1693	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6097	EA56315	1871097	chr12	6371	ACOX3	5122585	chrm9	1694	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6098	EA56526	2265794	chr12	6372	LYAR	4834237	chrm9	1692	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6099	EA56726	2326101	chr12	6373	LOC116940494	4822778	chrm9	1691	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6100	EA56461	2361227	chr12	6374	POLR1E	16085651	chrm9	1839	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6101	EA56661	5137731	chr12	6376	HTT	218494	chrm9	1647	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6102	EA56470	5243209	chr12	6377	LOC116940406	279475	chrm9	1649	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6103	EA56332	5302825	chr12	6378	FAHD1	278895	chrm9	1648	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6104	EA56336	5420649	chr12	6379	ADD1	16183633	chrm9	1843	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6105	EA56653	5663102	chr12	6380	MFSD10	16212915	chrm9	1844	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6106	EA71581	12795774	chr12	6407	LOC103091760	15112313	chrm9	1824	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6107	EA71363	13183827	chr12	6408	STC2	15292049	chrm9	1825	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6108	EA71825	13293981	chr12	6409	LOC116940711	15343740	chrm9	1826	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6109	EA72512	13755799	chr12	6410	LOC116940714	15494280	chrm9	1827	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6110	EA69050	13756827	chr12	6411	DDX56	15494905	chrm9	1828	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6111	EA71201	17257721	chr12	6427	NOA1	14000036	chrm9	1812	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6112	EA69303	17264232	chr12	6428	POLR2B	13999795	chrm9	1811	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6113	EA69479	17326587	chr12	6429	IGFBP7	13933322	chrm9	1810	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6114	EA72157	17412432	chr12	6430	LOC116940718	15590325	chrm9	1831	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6115	EA71671	17462392	chr12	6431	CFAP206	15556032	chrm9	1830	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6116	EA72103	17683483	chr12	6432	LOC116940713	15530303	chrm9	1829	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6117	EA69647	29445815	chr12	6469	KIAA0232	10128632	chrm9	1765	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6118	EA69428	29724160	chr12	6470	LOC116940597	9574915	chrm9	1752	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6119	EA69912	29868651	chr12	6471	LOC116940596	9471862	chrm9	1751	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6120	EA72184	30149174	chr12	6472	SH3TC1	9468907	chrm9	1750	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6121	EA70919	30295209	chr12	6473	VWA2	9422992	chrm9	1749	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6122	EA71032	30846929	chr12	6474	ADRB1	9304378	chrm9	1748	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6123	EA72669	31048854	chr12	6475	CCDC186	9261219	chrm9	1747	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6124	EA69740	34689173	chr12	6486	LRRK1	618851	chrm9	1661	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6125	EA72308	42852578	chr12	6517	CDC23	4396267	chrm9	1687	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6126	EA70757	43150191	chr12	6518	LOC103091809	1741627	chrm9	1672	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6127	EA70174	50310413	chr12	6536	LOC116940441	1284015	chrm9	1669	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6128	EA70345	50756853	chr12	6538	MFHAS1	1058358	chrm9	1668	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6129	EA71734	50843964	chr12	6539	LOC116940435	1012502	chrm9	1667	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6130	EA71229	51041440	chr12	6540	SH3PXD2B	823867	chrm9	1665	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6131	EA69734	52785241	chr12	6541	LOC116940740	16295933	chrm9	1846	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6132	EA69936	53040982	chr12	6542	LOC116940742	16237037	chrm9	1845	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6133	EA70107	53610891	chr12	6543	ARL3	11951120	chrm9	1790	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6134	EA71854	54580528	chr12	6544	LOC116940677	13633463	chrm9	1803	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6135	EA69452	54832433	chr12	6545	LOC116940680	13793344	chrm9	1804	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6136	EA71029	61719251	chr12	6581	LOC116940442	1535475	chrm9	1670	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6137	EA70498	63273710	chr12	6598	RPIA	15062404	chrm9	1823	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6138	EA71657	63298005	chr12	6599	SHOC2	9256839	chrm9	1746	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6139	EA72473	63418793	chr12	6600	LOC116940589	9225901	chrm9	1745	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6140	EA68835	63543211	chr12	6601	DCTN1	9197453	chrm9	1744	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6141	EA72082	63656148	chr12	6602	CHST15	9148691	chrm9	1743	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6142	EA71214	63884618	chr12	6603	GPR26	9088461	chrm9	1742	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6143	EA71010	64558971	chr12	6604	LOC116940581	8869551	chrm9	1741	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6144	EA70048	64566779	chr12	6605	LOC116940580	8852780	chrm9	1740	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6145	EA69554	64653927	chr12	6606	LOC116940579	8831818	chrm9	1739	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6146	EA71273	65001454	chr12	6607	ADRA2C	8699650	chrm9	1738	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6147	EA69470	65371638	chr12	6608	LOC116940576	8585223	chrm9	1737	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6148	EA71021	65490073	chr12	6609	LOC116940575	8508397	chrm9	1736	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6149	EA69150	65560677	chr12	6610	C9H20orf27	8502381	chrm9	1735	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6150	EA72388	65726276	chr12	6611	LOC116940572	8374946	chrm9	1734	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6151	EA69359	65928793	chr12	6612	LOC116940570	8310964	chrm9	1733	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6152	EA71356	66020023	chr12	6613	LOC116940569	8209836	chrm9	1732	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6153	EA70113	66500133	chr12	6614	LOC116940566	8055940	chrm9	1731	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6154	EA70486	66949739	chr12	6615	SFXN5	7905871	chrm9	1730	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6155	EA71269	67460240	chr12	6616	EMX2	7655032	chrm9	1729	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6156	EA70693	67475419	chr12	6617	AP5S1	7619161	chrm9	1728	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6157	EA69203	67501150	chr12	6618	HSPA9	7603627	chrm9	1727	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
