s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC116951696	7960217	chrm43	6209	ENSLOCG00000015894	17759957	LG1	711
LOC116951348	8089545	chrm43	6211	ENSLOCG00000016480	36848108	LG1	861
HADHB	9381456	chrm43	6232	ENSLOCG00000016333	29981886	LG1	811
RPS12	10048419	chrm43	6236	ENSLOCG00000016236	27611236	LG1	787
ADAM17	10739047	chrm43	6239	ENSLOCG00000016828	49165973	LG1	954
LOC116951374	10220738	chrm43	6237	ENSLOCG00000001202	471465	LG2	1139
COPS5	6600076	chrm43	6191	ENSLOCG00000004575	6492864	LG9	2340
LRRC6	7958081	chrm43	6208	ENSLOCG00000012709	43877444	LG9	2616
SMCHD1	8260295	chrm43	6212	ENSLOCG00000011069	32365630	LG9	2533
ATP6V1H	8369866	chrm43	6216	ENSLOCG00000005751	9339994	LG9	2374
MRPL15	8607981	chrm43	6222	ENSLOCG00000005663	9234496	LG9	2370
RMC1	8655624	chrm43	6223	ENSLOCG00000001613	212362	LG9	2288
RAB12	8961934	chrm43	6225	ENSLOCG00000002680	1807863	LG9	2309
LOC116951384	9070134	chrm43	6227	ENSLOCG00000010964	31635485	LG9	2528
THOC1	9112886	chrm43	6228	ENSLOCG00000002097	841322	LG9	2298
RPS20	10009341	chrm43	6235	ENSLOCG00000005417	8782480	LG9	2367
PRDM14	10957118	chrm43	6242	ENSLOCG00000004139	5668058	LG9	2333
ZFYVE19	6469692	chrm43	6185	ENSLOCG00000012832	16694049	LG7	3470
FAM185A	2949600	chrm43	6116	ENSLOCG00000015991	20798844	LG8	3897
LOC116951443	111436	chrm43	6078	ENSLOCG00000013140	38123446	LG10	4548
LOC116951561	157476	chrm43	6080	ENSLOCG00000013310	39164887	LG10	4564
COG1	299876	chrm43	6084	ENSLOCG00000012473	34831932	LG10	4493
CA10	877512	chrm43	6090	ENSLOCG00000011070	29274565	LG10	4436
UTP18	1072581	chrm43	6092	ENSLOCG00000011061	28663257	LG10	4435
MBTD1	1108946	chrm43	6093	ENSLOCG00000011026	28635703	LG10	4433
LOC116951427	1112472	chrm43	6094	ENSLOCG00000010987	28633226	LG10	4432
LOC116951440	1197034	chrm43	6097	ENSLOCG00000010899	28009527	LG10	4427
TBCD	1286035	chrm43	6099	ENSLOCG00000013980	42325718	LG10	4620
FSCN1	1909099	chrm43	6109	ENSLOCG00000012788	36496643	LG10	4517
LOC116951466	2994232	chrm43	6118	ENSLOCG00000013055	37714859	LG10	4540
LOC116951515	3670758	chrm43	6124	ENSLOCG00000013635	40823705	LG10	4590
LOC116951511	3731865	chrm43	6125	ENSLOCG00000013639	40913234	LG10	4591
LOC116951516	4175918	chrm43	6140	ENSLOCG00000010978	28370492	LG10	4431
TMEM220	4299917	chrm43	6141	ENSLOCG00000012113	32232138	LG10	4467
LOC116951528	4348092	chrm43	6142	ENSLOCG00000013326	39225933	LG10	4567
HGS	4516768	chrm43	6147	ENSLOCG00000013943	42101253	LG10	4618
LOC116951529	4530168	chrm43	6148	ENSLOCG00000012542	35680985	LG10	4499
CCDC137	4583488	chrm43	6149	ENSLOCG00000013031	37646065	LG10	4537
OXLD1	4583958	chrm43	6150	ENSLOCG00000013029	37645900	LG10	4536
LOC116951493	4600380	chrm43	6152	ENSLOCG00000012634	35995429	LG10	4507
LOC116951526	4744477	chrm43	6154	ENSLOCG00000012222	33134033	LG10	4473
LOC116951527	4934547	chrm43	6156	ENSLOCG00000017758	36358117	LG10	4513
SRP68	5209978	chrm43	6161	ENSLOCG00000013514	40337793	LG10	4581
LOC116951585	5631755	chrm43	6170	ENSLOCG00000011302	30471714	LG10	4451
C43H6orf62	6843579	chrm43	6194	ENSLOCG00000004584	11573788	LG11	4723
MRPL53	7632054	chrm43	6201	ENSLOCG00000002871	4160181	LG11	4676
KDM1B	7639842	chrm43	6202	ENSLOCG00000005898	17278799	LG11	4762
MED30	7840664	chrm43	6205	ENSLOCG00000003235	5648837	LG11	4690
LOC116951586	7848325	chrm43	6206	ENSLOCG00000003410	7479961	LG11	4696
CTHRC1	7878979	chrm43	6207	ENSLOCG00000009514	32076025	LG11	4910
RAD21	8352344	chrm43	6215	ENSLOCG00000003279	5708635	LG11	4691
LOC116951606	8450686	chrm43	6218	ENSLOCG00000005923	17326627	LG11	4763
EIF3E	8586537	chrm43	6221	ENSLOCG00000003110	4913281	LG11	4685
ALDH5A1	8826482	chrm43	6224	ENSLOCG00000005880	17264727	LG11	4761
MTERF3	9164965	chrm43	6229	ENSLOCG00000008210	25421384	LG11	4838
PTDSS1	9164988	chrm43	6230	ENSLOCG00000008222	25423346	LG11	4839
LOC116951698	5750857	chrm43	6174	ENSLOCG00000012416	39324868	LG6	5349
LOC116951596	5795507	chrm43	6175	ENSLOCG00000018316	38022635	LG6	5340
TRMT1	6460008	chrm43	6183	ENSLOCG00000006479	13122096	LG6	5166
UIMC1	6544480	chrm43	6187	ENSLOCG00000012311	38565267	LG6	5342
NDUFA2	6599689	chrm43	6190	ENSLOCG00000011183	31248302	LG6	5292
LOC116951563	7334347	chrm43	6197	ENSLOCG00000018279	7301925	LG6	5113
TINAGL1	9408039	chrm43	6233	ENSLOCG00000001320	522229	LG6	5055
SMDT1	582434	chrm43	6087	ENSLOCG00000011934	35774075	LG12	5728
NDUFA6	588114	chrm43	6088	ENSLOCG00000011929	35767610	LG12	5727
RANGAP1	1022835	chrm43	6091	ENSLOCG00000011582	34817832	LG12	5717
LOC116951428	1177073	chrm43	6095	ENSLOCG00000009407	22231864	LG12	5622
CCDC134	1259194	chrm43	6098	ENSLOCG00000011860	35546029	LG12	5725
LOC116951465	2966997	chrm43	6117	ENSLOCG00000011103	33144430	LG12	5694
XRCC6	4010720	chrm43	6133	ENSLOCG00000011533	34661696	LG12	5714
XPNPEP3	5653321	chrm43	6171	ENSLOCG00000011565	34738193	LG12	5716
LOC116951410	5710895	chrm43	6173	ENSLOCG00000008052	17125304	LG12	5554
FOXRED2	6228223	chrm43	6179	ENSLOCG00000012061	36209487	LG12	5734
LOC116951661	6565069	chrm43	6188	ENSLOCG00000009321	18833865	LG14	6217
EIF3L	2903088	chrm43	6115	ENSLOCG00000016195	10653216	LG16	6452
C43H6orf120	6463118	chrm43	6184	ENSLOCG00000017353	1686988	LG16	6311
LOC116951380	8293097	chrm43	6213	ENSLOCG00000016170	10328181	LG16	6449
LOC116951560	126628	chrm43	6079	ENSLOCG00000005804	10990471	LG13	6733
LOC116951349	241512	chrm43	6081	ENSLOCG00000002954	4505256	LG13	6644
PMS2	273890	chrm43	6082	ENSLOCG00000008495	15396246	LG13	6833
NAA60	287476	chrm43	6083	ENSLOCG00000006527	12212591	LG13	6756
SNX29	311333	chrm43	6085	ENSLOCG00000007467	14160089	LG13	6794
CPPED1	417476	chrm43	6086	ENSLOCG00000007483	14323775	LG13	6795
XPO6	588888	chrm43	6089	ENSLOCG00000003304	5276274	LG13	6659
LOC116951351	1192932	chrm43	6096	ENSLOCG00000008254	15155014	LG13	6823
LOC116951458	1334769	chrm43	6100	ENSLOCG00000003132	5007112	LG13	6650
LOC116951559	1535233	chrm43	6101	ENSLOCG00000006888	13548459	LG13	6772
INTS1	1593431	chrm43	6102	ENSLOCG00000001281	843324	LG13	6594
LOC116951425	1693331	chrm43	6103	ENSLOCG00000007947	14883441	LG13	6809
LOC116951420	1728353	chrm43	6104	ENSLOCG00000007852	14824086	LG13	6805
PDAP1	1848826	chrm43	6105	ENSLOCG00000004873	9494943	LG13	6700
BUD31	1848918	chrm43	6106	ENSLOCG00000004858	9492759	LG13	6699
SLC29A4	1858634	chrm43	6107	ENSLOCG00000004787	9431085	LG13	6695
LOC116951639	1885435	chrm43	6108	ENSLOCG00000004713	9183283	LG13	6693
PDXDC1	2509799	chrm43	6110	ENSLOCG00000007352	14086685	LG13	6788
FBXL16	2622387	chrm43	6111	ENSLOCG00000006759	13374608	LG13	6765
NPRL3	2664509	chrm43	6112	ENSLOCG00000007714	14771740	LG13	6804
UBE2I	2679394	chrm43	6113	ENSLOCG00000003753	6122700	LG13	6673
LOC116951360	2696617	chrm43	6114	ENSLOCG00000001927	2820284	LG13	6615
LOC116951409	3117206	chrm43	6119	ENSLOCG00000018090	2974809	LG13	6617
GET4	3390252	chrm43	6120	ENSLOCG00000001666	1960391	LG13	6607
MARF1	3468746	chrm43	6121	ENSLOCG00000007292	14042371	LG13	6785
ABCC1	3475529	chrm43	6122	ENSLOCG00000007196	13988414	LG13	6784
LOC116951518	3559840	chrm43	6123	ENSLOCG00000005241	9991119	LG13	6716
AQP8	3811011	chrm43	6126	ENSLOCG00000005397	10196402	LG13	6721
EEF2K	3869192	chrm43	6127	ENSLOCG00000008265	15169103	LG13	6824
POLR3E	3917196	chrm43	6128	ENSLOCG00000008290	15193425	LG13	6825
WIPI2	3943323	chrm43	6129	ENSLOCG00000004511	8759582	LG13	6686
SMCR8	3968060	chrm43	6130	ENSLOCG00000004927	9542507	LG13	6703
SHMT1	3990962	chrm43	6131	ENSLOCG00000004890	9500258	LG13	6701
STK19	3992827	chrm43	6132	ENSLOCG00000008071	15027286	LG13	6814
LOC116951535	4027796	chrm43	6134	ENSLOCG00000002135	3291964	LG13	6622
CRAMP1	4058495	chrm43	6135	ENSLOCG00000002093	3290364	LG13	6621
MAD1L1	4074987	chrm43	6136	ENSLOCG00000001393	1544273	LG13	6599
CHST12	4080415	chrm43	6137	ENSLOCG00000018101	7723059	LG13	6680
GTF3C1	4121904	chrm43	6138	ENSLOCG00000000909	260966	LG13	6585
THUMPD1	4135737	chrm43	6139	ENSLOCG00000000854	158288	LG13	6583
CHTF18	4463452	chrm43	6143	ENSLOCG00000005695	10755578	LG13	6730
RPUSD1	4463773	chrm43	6144	ENSLOCG00000005682	10755489	LG13	6729
ZNF598	4485733	chrm43	6145	ENSLOCG00000006011	11343000	LG13	6738
METTL26	4485957	chrm43	6146	ENSLOCG00000006910	13570299	LG13	6774
COQ7	4599714	chrm43	6151	ENSLOCG00000007132	13914204	LG13	6783
VPS35L	4711196	chrm43	6153	ENSLOCG00000002839	4314006	LG13	6641
BAIAP3	4800197	chrm43	6155	ENSLOCG00000003707	6093414	LG13	6672
EIF3B	4970413	chrm43	6158	ENSLOCG00000004215	7770867	LG13	6681
PERCC1	5021015	chrm43	6159	ENSLOCG00000006402	12154715	LG13	6750
LOC116951508	5167939	chrm43	6160	ENSLOCG00000008315	15223990	LG13	6826
GALR2	5250769	chrm43	6162	ENSLOCG00000001179	519132	LG13	6589
SLX4	5310147	chrm43	6163	ENSLOCG00000002753	4212225	LG13	6637
AMDHD2	5322178	chrm43	6165	ENSLOCG00000008993	16899425	LG13	6851
GLIS2	5371465	chrm43	6166	ENSLOCG00000002612	3945430	LG13	6632
TFAP4	5386014	chrm43	6167	ENSLOCG00000002626	3986443	LG13	6633
SRL	5413184	chrm43	6168	ENSLOCG00000002644	4032805	LG13	6634
LOC116951439	5491895	chrm43	6169	ENSLOCG00000002701	4135201	LG13	6635
ATP6V0C	5673925	chrm43	6172	ENSLOCG00000008943	16355701	LG13	6849
HMOX2	5799611	chrm43	6176	ENSLOCG00000002449	3743056	LG13	6628
VASN	6114195	chrm43	6177	ENSLOCG00000018091	3611290	LG13	6626
TMEM204	6210312	chrm43	6178	ENSLOCG00000003210	5125376	LG13	6656
GLYR1	6415350	chrm43	6182	ENSLOCG00000001106	439042	LG13	6587
UBN1	6486697	chrm43	6186	ENSLOCG00000001085	436223	LG13	6586
LOC116951379	8060649	chrm43	6210	ENSLOCG00000001317	1626297	LG23	6876
CSE1L	6702519	chrm43	6192	ENSLOCG00000003099	6645005	LG18	7128
LOC116951554	7440734	chrm43	6199	ENSLOCG00000003183	6805061	LG18	7130
SAMD12	7754495	chrm43	6203	ENSLOCG00000004862	9999903	LG18	7169
LOC116951594	7816461	chrm43	6204	ENSLOCG00000004884	10057945	LG18	7170
RAB22A	8326951	chrm43	6214	ENSLOCG00000007029	13974714	LG18	7215
SPO11	8398388	chrm43	6217	ENSLOCG00000003490	7257474	LG18	7141
HM13	8478608	chrm43	6219	ENSLOCG00000004095	8812752	LG18	7150
RTF2	8491588	chrm43	6220	ENSLOCG00000006976	13900285	LG18	7214
LOC116951658	9358248	chrm43	6231	ENSLOCG00000005576	11517701	LG18	7181
LOC116951391	9849343	chrm43	6234	ENSLOCG00000005800	11832496	LG18	7184
ADA	10273185	chrm43	6238	ENSLOCG00000001870	3001960	LG18	7107
TRAM1	11223492	chrm43	6243	ENSLOCG00000003967	8436368	LG18	7147
COMMD7	11280436	chrm43	6244	ENSLOCG00000005720	11644837	LG18	7182
LOC116951472	11285565	chrm43	6245	ENSLOCG00000005112	10496197	LG18	7173
LOC116951654	6263195	chrm43	6180	ENSLOCG00000002463	5453473	LG27	7295
VPS33A	6581793	chrm43	6189	ENSLOCG00000005360	7242266	LG20	7705
LOC116951700	7628120	chrm43	6200	ENSLOCG00000007366	12154638	LG26	8077
KLHL10	6858483	chrm43	6195	ENSLOCG00000012658	5451646	LG15	8354
LOC116952152	9168284	chrm45	6306	ENSLOCG00000013649	69271521	LG4	472
TTK	3164592	chrm45	6273	ENSLOCG00000017061	57680247	LG1	1029
MBLAC1	11247830	chrm45	6339	ENSLOCG00000014024	61157332	LG2	1612
ZFAND1	471075	chrm45	6250	ENSLOCG00000011892	36381997	LG9	2574
LOC116952108	577837	chrm45	6252	ENSLOCG00000002260	1075997	LG9	2301
LOC116952095	955912	chrm45	6255	ENSLOCG00000010603	29780243	LG9	2509
LOC116952127	1029096	chrm45	6256	ENSLOCG00000011518	34209256	LG9	2551
LOC116952065	2256189	chrm45	6267	ENSLOCG00000008819	19994052	LG9	2440
NSMAF	4174368	chrm45	6278	ENSLOCG00000005188	8316397	LG9	2361
LOC116952050	5606597	chrm45	6283	ENSLOCG00000008960	20128451	LG9	2446
LOC116952082	5645745	chrm45	6284	ENSLOCG00000013249	50223099	LG9	2652
SSR1	5849273	chrm45	6285	ENSLOCG00000011718	35666656	LG9	2563
SPIDR	6408435	chrm45	6292	ENSLOCG00000006093	11095164	LG9	2382
LRRCC1	7542656	chrm45	6295	ENSLOCG00000012790	44528407	LG9	2621
RPP40	7701162	chrm45	6297	ENSLOCG00000011650	35084498	LG9	2557
PEX2	7890552	chrm45	6299	ENSLOCG00000013475	51953100	LG9	2668
RMDN1	9942453	chrm45	6315	ENSLOCG00000010345	28637120	LG9	2501
C45H5orf22	10055472	chrm45	6319	ENSLOCG00000012861	47006773	LG9	2622
LOC116952094	10125282	chrm45	6320	ENSLOCG00000018161	47080695	LG9	2624
LOC116952030	10169498	chrm45	6321	ENSLOCG00000002139	858885	LG9	2299
LOC116952134	10800737	chrm45	6330	ENSLOCG00000011686	35514543	LG9	2561
FARS2	11114328	chrm45	6335	ENSLOCG00000011667	35194360	LG9	2559
LYRM4	11114431	chrm45	6336	ENSLOCG00000011663	35182544	LG9	2558
DHRS7	11233659	chrm45	6338	ENSLOCG00000010060	6950538	LG7	3311
RECQL	2204263	chrm45	6264	ENSLOCG00000015393	6311758	LG8	3752
LOC116952141	9921866	chrm45	6314	ENSLOCG00000010892	28005037	LG10	4426
LOC116952129	34650	chrm45	6246	ENSLOCG00000007046	21255941	LG11	4795
MRPL3	118829	chrm45	6247	ENSLOCG00000001514	1623069	LG11	4640
CEP192	118916	chrm45	6248	ENSLOCG00000009581	32315884	LG11	4913
LDLRAD4	273148	chrm45	6249	ENSLOCG00000009567	32278978	LG11	4912
OTUD6B	797844	chrm45	6253	ENSLOCG00000010181	34777949	LG11	4948
ATP9B	1686518	chrm45	6260	ENSLOCG00000007857	24393669	LG11	4829
RBFA	1951093	chrm45	6261	ENSLOCG00000008411	26329335	LG11	4851
LOC116952083	2867429	chrm45	6268	ENSLOCG00000001400	1464029	LG11	4636
LOC116952039	3106969	chrm45	6271	ENSLOCG00000008335	26070297	LG11	4847
LOC116952061	3899470	chrm45	6277	ENSLOCG00000008447	26420850	LG11	4854
LOC116952068	4413365	chrm45	6280	ENSLOCG00000008876	28319060	LG11	4875
LOC116952058	5270428	chrm45	6282	ENSLOCG00000008834	27729558	LG11	4871
LOC116952081	5873858	chrm45	6286	ENSLOCG00000008322	25812909	LG11	4846
LOC116952078	5936588	chrm45	6287	ENSLOCG00000009052	30021041	LG11	4883
CEP76	6330118	chrm45	6290	ENSLOCG00000009631	32372731	LG11	4916
PSMG2	6330235	chrm45	6291	ENSLOCG00000009625	32372514	LG11	4915
TCAIM	8534253	chrm45	6302	ENSLOCG00000001243	998619	LG11	4631
MROH1	8595045	chrm45	6304	ENSLOCG00000007509	22830922	LG11	4814
FBXL6	9794447	chrm45	6310	ENSLOCG00000008682	27090406	LG11	4862
LRRC14B	9805526	chrm45	6311	ENSLOCG00000008169	25384603	LG11	4836
LOC116952142	9904898	chrm45	6313	ENSLOCG00000008582	26685887	LG11	4858
TBC1D31	10186200	chrm45	6322	ENSLOCG00000009250	30952309	LG11	4896
NAGPA	10206678	chrm45	6323	ENSLOCG00000006341	18483149	LG11	4772
NUDCD1	10206701	chrm45	6324	ENSLOCG00000003063	4677241	LG11	4682
TRHR	10276695	chrm45	6325	ENSLOCG00000003081	4764038	LG11	4683
CARMIL1	10671943	chrm45	6328	ENSLOCG00000009062	30132006	LG11	4884
LOC116952123	9223553	chrm45	6307	ENSLOCG00000009450	22407127	LG12	5624
LOC116952187	1558175	chrm45	6259	ENSLOCG00000002199	3100270	LG23	6905
PDCD5	1998511	chrm45	6262	ENSLOCG00000001645	1893036	LG23	6885
BBS2	2251183	chrm45	6266	ENSLOCG00000007883	16163976	LG23	7069
DYNLRB1	2912059	chrm45	6269	ENSLOCG00000000574	763219	LG23	6857
LOC116952113	3011365	chrm45	6270	ENSLOCG00000005823	12159202	LG23	7010
LOC116952064	3213228	chrm45	6274	ENSLOCG00000005055	9000124	LG23	6985
BEAN1	3599897	chrm45	6275	ENSLOCG00000005177	9119706	LG23	6988
LOC116952042	3804691	chrm45	6276	ENSLOCG00000006994	13751996	LG23	7039
LOC116952052	4321804	chrm45	6279	ENSLOCG00000007036	13810205	LG23	7040
LOC116952053	4524919	chrm45	6281	ENSLOCG00000007092	13917181	LG23	7042
LOC116952033	7685851	chrm45	6296	ENSLOCG00000004592	8408813	LG23	6973
LOC116952096	7910000	chrm45	6300	ENSLOCG00000004192	7446068	LG23	6963
LOC116952185	9774894	chrm45	6308	ENSLOCG00000006130	12712132	LG23	7016
OGFOD1	9793801	chrm45	6309	ENSLOCG00000007991	16389097	LG23	7075
LOC116952180	9995089	chrm45	6316	ENSLOCG00000008166	16721849	LG23	7086
LOC116952176	10032785	chrm45	6317	ENSLOCG00000004854	8748729	LG23	6979
LOC116952026	10411969	chrm45	6326	ENSLOCG00000017589	4192106	LG23	6914
POP4	10883650	chrm45	6333	ENSLOCG00000005597	11305616	LG23	7002
LOC116952018	10884281	chrm45	6334	ENSLOCG00000006351	12892966	LG23	7023
LOC116952148	11203060	chrm45	6337	ENSLOCG00000017583	885503	LG23	6861
LOC116952193	471254	chrm45	6251	ENSLOCG00000007168	14141747	LG18	7219
CCNDBP1	798455	chrm45	6254	ENSLOCG00000007104	14026903	LG18	7217
UBE2C	1427473	chrm45	6257	ENSLOCG00000006709	13407065	LG18	7208
LOC116952059	2163377	chrm45	6263	ENSLOCG00000004263	8995489	LG18	7153
TRPC4AP	2210181	chrm45	6265	ENSLOCG00000004284	9004711	LG18	7154
PIGU	3162766	chrm45	6272	ENSLOCG00000007311	14588642	LG18	7226
LOC116952069	6041242	chrm45	6288	ENSLOCG00000003029	6592258	LG18	7127
DPM1	6145474	chrm45	6289	ENSLOCG00000002964	6488628	LG18	7125
LOC116952120	7226059	chrm45	6293	ENSLOCG00000004705	9705176	LG18	7165
LOC116952178	7857175	chrm45	6298	ENSLOCG00000002027	3237379	LG18	7110
RALGAPB	8390680	chrm45	6301	ENSLOCG00000000654	60013	LG18	7091
SAMHD1	8566422	chrm45	6303	ENSLOCG00000004382	9076185	LG18	7157
LOC116952106	8662287	chrm45	6305	ENSLOCG00000003253	6868867	LG18	7133
GSS	9864090	chrm45	6312	ENSLOCG00000004359	9059383	LG18	7156
NELFCD	10055336	chrm45	6318	ENSLOCG00000006254	12646228	LG18	7198
LOC116952143	10568173	chrm45	6327	ENSLOCG00000002513	4814126	LG18	7116
LOC116952171	10746430	chrm45	6329	ENSLOCG00000003229	6850314	LG18	7131
EIF2S2	10835024	chrm45	6331	ENSLOCG00000007205	14197705	LG18	7221
LOC116952158	1468104	chrm45	6258	ENSLOCG00000000493	58382	LG27	7240
LOC116952388	1137496	chrm46	6345	ENSLOCG00000015562	11829355	LG1	651
UXT	2235634	chrm46	6353	ENSLOCG00000014570	1595203	LG1	548
LOC103091805	4516208	chrm46	6361	ENSLOCG00000014714	2610864	LG1	558
LOC116952401	4889309	chrm46	6363	ENSLOCG00000014691	2532496	LG1	555
EBP	5301818	chrm46	6366	ENSLOCG00000014346	358655	LG1	530
LOC116952370	5755023	chrm46	6378	ENSLOCG00000014477	1009834	LG1	541
HUWE1	5869209	chrm46	6380	ENSLOCG00000014797	3369072	LG1	565
LOC116952316	6490482	chrm46	6390	ENSLOCG00000014710	2601539	LG1	557
LOC116952327	6828757	chrm46	6402	ENSLOCG00000014572	1607585	LG1	549
TAZ	6932663	chrm46	6408	ENSLOCG00000015485	11040666	LG1	641
SLC35A2	7195997	chrm46	6414	ENSLOCG00000014583	1747185	LG1	551
GRIPAP1	8254964	chrm46	6428	ENSLOCG00000014510	1124802	LG1	544
NDUFB11	8571837	chrm46	6435	ENSLOCG00000014298	148351	LG1	523
QPCT	8320423	chrm46	6431	ENSLOCG00000014833	67757720	LG2	1690
RHO	4478807	chrm46	6360	ENSLOCG00000012404	36557163	LG3	2011
LOC116952360	4998386	chrm46	6364	ENSLOCG00000012155	35370535	LG3	1999
BYSL	6749987	chrm46	6399	ENSLOCG00000012661	37067319	LG3	2022
LOC116952349	6966221	chrm46	6409	ENSLOCG00000010094	26497624	LG3	1937
LOC116952354	7523351	chrm46	6419	ENSLOCG00000009949	25828888	LG3	1928
LOC116952268	8155050	chrm46	6427	ENSLOCG00000010337	27827583	LG3	1949
MOV10	10841225	chrm46	6439	ENSLOCG00000010292	27691127	LG3	1948
PYCR3	8311676	chrm46	6429	ENSLOCG00000008510	18449710	LG9	2431
LOC116952277	92011	chrm46	6340	ENSLOCG00000013340	41643164	LG5	3107
LOC116952301	566588	chrm46	6341	ENSLOCG00000010367	24214036	LG5	2924
LOC116952276	649011	chrm46	6342	ENSLOCG00000010385	24281842	LG5	2925
LOC116952241	761201	chrm46	6343	ENSLOCG00000014167	48375442	LG5	3177
LOC116952283	1318720	chrm46	6346	ENSLOCG00000010786	26763403	LG5	2946
LOC116952266	1419283	chrm46	6347	ENSLOCG00000011063	27861243	LG5	2956
LOC103091759	1461949	chrm46	6348	ENSLOCG00000010938	27607340	LG5	2951
RPS23	1999488	chrm46	6351	ENSLOCG00000013284	41379208	LG5	3102
FANCD2	2244888	chrm46	6354	ENSLOCG00000010711	26642236	LG5	2942
SUCLG2	2483117	chrm46	6355	ENSLOCG00000010157	22962428	LG5	2917
RPL32	4410468	chrm46	6358	ENSLOCG00000013512	43611399	LG5	3118
IFT122	4434617	chrm46	6359	ENSLOCG00000013048	40485003	LG5	3083
LOC116952274	5178172	chrm46	6365	ENSLOCG00000014275	49798913	LG5	3192
LOC116952385	5424120	chrm46	6368	ENSLOCG00000014241	49364131	LG5	3187
TMEM115	5441950	chrm46	6369	ENSLOCG00000014244	49372951	LG5	3188
HMCES	5551172	chrm46	6371	ENSLOCG00000014549	51220320	LG5	3219
SMIM4	5626824	chrm46	6375	ENSLOCG00000010575	25956554	LG5	2936
PBRM1	5629670	chrm46	6376	ENSLOCG00000010556	25921494	LG5	2935
LOC116952218	5756685	chrm46	6379	ENSLOCG00000014050	47681505	LG5	3166
LOC116952393	6003482	chrm46	6382	ENSLOCG00000013974	47023760	LG5	3151
PSMD6	6015756	chrm46	6383	ENSLOCG00000010311	23983916	LG5	2922
IARS1	6213968	chrm46	6384	ENSLOCG00000013871	46241527	LG5	3145
PDE12	6282156	chrm46	6385	ENSLOCG00000013277	41362482	LG5	3101
ARF4	6310588	chrm46	6387	ENSLOCG00000013270	41343733	LG5	3100
LOC116952345	6421804	chrm46	6388	ENSLOCG00000013205	41076255	LG5	3096
RAB7A	6475073	chrm46	6389	ENSLOCG00000014547	51208448	LG5	3218
LOC116952319	6510211	chrm46	6391	ENSLOCG00000010516	25888158	LG5	2933
SPCS1	6514704	chrm46	6392	ENSLOCG00000010522	25904951	LG5	2934
TXNRD3	6517708	chrm46	6393	ENSLOCG00000013740	45029929	LG5	3134
MCM2	6650960	chrm46	6395	ENSLOCG00000013582	44206420	LG5	3123
TPRA1	6651006	chrm46	6396	ENSLOCG00000013785	45814023	LG5	3136
PLXNA1	6676605	chrm46	6397	ENSLOCG00000013754	45544397	LG5	3135
ARIH2	6864035	chrm46	6403	ENSLOCG00000014400	50310032	LG5	3199
P4HTM	6886697	chrm46	6404	ENSLOCG00000014345	50084102	LG5	3194
MRPS25	6910511	chrm46	6406	ENSLOCG00000011170	28338477	LG5	2964
RBSN	6931868	chrm46	6407	ENSLOCG00000011180	28355339	LG5	2965
LOC116952314	7087510	chrm46	6412	ENSLOCG00000013251	41302220	LG5	3098
LOC116952258	7326196	chrm46	6416	ENSLOCG00000013843	46127602	LG5	3143
LOC116952346	7458417	chrm46	6418	ENSLOCG00000013317	41478736	LG5	3105
PRAF2	7614964	chrm46	6421	ENSLOCG00000010101	22562016	LG5	2912
RPN1	7806008	chrm46	6423	ENSLOCG00000014543	51198082	LG5	3217
NDUFB8	8319252	chrm46	6430	ENSLOCG00000005420	7523015	LG5	2740
DAG1	8333039	chrm46	6432	ENSLOCG00000013399	42808008	LG5	3113
CAMKV	8679229	chrm46	6436	ENSLOCG00000010856	27114018	LG5	2949
TRAIP	8908046	chrm46	6437	ENSLOCG00000010841	27036827	LG5	2948
INKA1	9284100	chrm46	6438	ENSLOCG00000018248	26938123	LG5	2947
NAA80	11172317	chrm46	6442	ENSLOCG00000018263	49839182	LG5	3193
LOC116952405	985173	chrm46	6344	ENSLOCG00000017919	40432750	LG8	4041
LOC116952226	2103031	chrm46	6352	ENSLOCG00000015327	4744465	LG8	3736
LOC116952215	2851436	chrm46	6356	ENSLOCG00000016547	37671791	LG8	4026
BEND7	4306437	chrm46	6357	ENSLOCG00000016737	42749989	LG8	4064
ATP5F1C	4581227	chrm46	6362	ENSLOCG00000015681	13281176	LG8	3813
LOC116952382	5442682	chrm46	6370	ENSLOCG00000015285	4302073	LG8	3732
SLC25A3	5551272	chrm46	6372	ENSLOCG00000015447	7666146	LG8	3759
MKRN1	5579874	chrm46	6373	ENSLOCG00000016132	25111722	LG8	3929
HSP90B1	5606817	chrm46	6374	ENSLOCG00000015012	196411	LG8	3682
RBM17	5665225	chrm46	6377	ENSLOCG00000015659	12879989	LG8	3808
LOC116952254	5938332	chrm46	6381	ENSLOCG00000016675	41431245	LG8	4050
LOC116952343	6308286	chrm46	6386	ENSLOCG00000016779	43828258	LG8	4075
LOC116952320	6719336	chrm46	6398	ENSLOCG00000015734	14998328	LG8	3828
LOC116952335	6800070	chrm46	6400	ENSLOCG00000016043	22268292	LG8	3906
KLHDC10	6804472	chrm46	6401	ENSLOCG00000015965	20511365	LG8	3886
LOC116952332	6905056	chrm46	6405	ENSLOCG00000015604	11248565	LG8	3796
LOC116952306	7030881	chrm46	6410	ENSLOCG00000015900	18507850	LG8	3872
ATP6V1F	7045044	chrm46	6411	ENSLOCG00000015574	10764630	LG8	3787
TRMU	7166304	chrm46	6413	ENSLOCG00000016066	23710905	LG8	3913
