s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
DHX37	8130145	chrm40	5309	ENSGALG00000002964	4787566	15	6358
LOC116950784	6997146	chrm40	5298	ENSGALG00000019795	9875036	18	6668
LOC116950594	7024376	chrm40	5299	ENSGALG00000038671	9873215	18	6667
LOC116950822	810436	chrm40	5238	ENSGALG00000004266	5047576	28	7868
SLC5A5	2295804	chrm40	5261	ENSGALG00000041932	3433224	28	7818
LOC116950842	3681544	chrm40	5269	ENSGALG00000001096	2523109	28	7789
NR2C2AP	6517284	chrm40	5292	ENSGALG00000027375	3665338	28	7828
GTPBP3	6933074	chrm40	5296	ENSGALG00000037256	3525114	28	7823
ANO8	7045317	chrm40	5300	ENSGALG00000034615	3523166	28	7822
DPP9	7434904	chrm40	5302	ENSGALG00000004200	5011471	28	7866
CHAF1A	7911138	chrm40	5306	ENSGALG00000001126	2605858	28	7792
LOC116950856	7917500	chrm40	5307	ENSGALG00000001121	2605473	28	7791
COPE	8176116	chrm40	5310	ENSGALG00000003153	3824580	28	7833
LOC116950598	8322831	chrm40	5312	ENSGALG00000033513	3997086	28	7843
EEF2	10024177	chrm40	5324	ENSGALG00000033884	1553130	28	7770
FBN2	11386834	chrm40	5333	ENSGALG00000037625	367086	28	7745
LOC116950716	11603767	chrm40	5334	ENSGALG00000001812	1594481	28	7772
SELENBP1	1604379	chrm40	5247	ENSGALG00000000866	352320	25	7878
PSMB4	3747437	chrm40	5271	ENSGALG00000000905	386254	25	7879
LOC116950845	3935567	chrm40	5274	ENSGALG00000029140	2633646	25	7905
MSTO1	4077010	chrm40	5276	ENSGALG00000019794	3611934	25	7924
ADAR	4612771	chrm40	5282	ENSGALG00000021475	2966558	25	7910
LOC116950630	9183749	chrm40	5318	ENSGALG00000000764	161089	25	7870
LOC116950646	9488515	chrm40	5321	ENSGALG00000037441	2843843	25	7906
LOC116951296	163516	chrm42	5341	ENSGALG00000009927	35332500	1	195
LOC116951114	343929	chrm42	5342	ENSGALG00000038225	9659443	1	64
GSAP	1076109	chrm42	5343	ENSGALG00000008312	12815092	1	70
LOC116951139	1552873	chrm42	5345	ENSGALG00000034970	4290775	1	33
PUS7	1700528	chrm42	5346	ENSGALG00000008132	14118065	1	85
TBC1D22B	1830749	chrm42	5347	ENSGALG00000043058	16325265	1	111
DNAJC2	2728242	chrm42	5352	ENSGALG00000008249	13132568	1	78
LOC116951297	3072375	chrm42	5354	ENSGALG00000030324	8136572	1	60
NDUFA12	3341451	chrm42	5357	ENSGALG00000011325	45346941	1	248
UBE2H	3417752	chrm42	5361	ENSGALG00000031975	1533752	1	15
CFTR	3821133	chrm42	5365	ENSGALG00000032986	24779958	1	144
LOC116951246	4089129	chrm42	5368	ENSGALG00000008280	13106456	1	77
LOC116951164	4217633	chrm42	5369	ENSGALG00000008167	13903211	1	83
LOC116951132	5168521	chrm42	5373	ENSGALG00000039403	21072335	1	125
LOC116951207	5654511	chrm42	5374	ENSGALG00000033887	61607574	1	413
LLPH	6121363	chrm42	5379	ENSGALG00000019358	34489660	1	190
PNPLA8	8084701	chrm42	5384	ENSGALG00000009505	28651040	1	159
LOC116951228	9203494	chrm42	5387	ENSGALG00000011717	47862543	1	276
ALG12	9890885	chrm42	5390	ENSGALG00000008539	19044906	1	114
SLC2A13	10437420	chrm42	5391	ENSGALG00000035940	15243987	1	100
CERK	10561944	chrm42	5392	ENSGALG00000019397	16300910	1	110
XPOT	10618124	chrm42	5393	ENSGALG00000009835	33726766	1	183
PRPF18	10619305	chrm42	5394	ENSGALG00000043593	7384176	1	53
ATP6AP1	10871637	chrm42	5395	ENSGALG00000008836	22485250	1	133
IQUB	10886048	chrm42	5396	ENSGALG00000008823	22456439	1	132
NDUFA5	10894345	chrm42	5397	ENSGALG00000008821	22449622	1	131
LOC116951170	10900038	chrm42	5398	ENSGALG00000006891	4767090	1	34
AMDHD1	11056030	chrm42	5406	ENSGALG00000011414	45700557	1	254
COG5	11470402	chrm42	5415	ENSGALG00000042764	14881357	1	94
TRMT61B	2300714	chrm42	5350	ENSGALG00000008979	9237776	3	1828
FBXL5	6151587	chrm42	5380	ENSGALG00000014510	76655649	4	2941
GEMIN2	4350192	chrm42	5371	ENSGALG00000010154	37800071	5	3792
GORAB	2695992	chrm42	5351	ENSGALG00000003329	5278242	8	4653
CFAP57	3220970	chrm42	5355	ENSGALG00000009902	19971911	8	4772
LOC116951161	3982659	chrm42	5366	ENSGALG00000008834	17005988	8	4760
RAD54L2	1316908	chrm42	5344	ENSGALG00000003243	3119482	12	5389
DENND6A	3296896	chrm42	5356	ENSGALG00000005656	9151391	12	5445
ABHD6	3347920	chrm42	5358	ENSGALG00000005696	9340652	12	5449
PXK	3381583	chrm42	5359	ENSGALG00000007052	12191822	12	5500
PDHB	3402360	chrm42	5360	ENSGALG00000029576	12228998	12	5501
MON1A	3664810	chrm42	5363	ENSGALG00000002919	3015929	12	5388
LOC116951305	4057607	chrm42	5367	ENSGALG00000026089	9450391	12	5452
LOC116951243	4738884	chrm42	5372	ENSGALG00000018946	15738143	12	5520
ACTR8	5734388	chrm42	5375	ENSGALG00000005385	7641257	12	5435
CCDC66	5994355	chrm42	5376	ENSGALG00000005450	8777156	12	5437
ABTB1	6028811	chrm42	5377	ENSGALG00000005999	10096797	12	5463
DOCK3	6397567	chrm42	5381	ENSGALG00000002335	2360794	12	5374
LOC116951106	7239356	chrm42	5382	ENSGALG00000033025	16828199	12	5525
LOC116951115	7742348	chrm42	5383	ENSGALG00000008263	18230669	12	5529
TRNT1	8389351	chrm42	5385	ENSGALG00000017368	18506273	12	5530
LOC116951130	9030431	chrm42	5386	ENSGALG00000005237	7211462	12	5430
LOC116951234	9305917	chrm42	5388	ENSGALG00000041650	641954	12	5349
RPL29	9431087	chrm42	5389	ENSGALG00000026978	967159	12	5350
MUSTN1	10940704	chrm42	5399	ENSGALG00000001709	1240970	12	5361
LSM3	10945730	chrm42	5400	ENSGALG00000031139	11198196	12	5475
XPC	10945767	chrm42	5401	ENSGALG00000006357	11196767	12	5474
APEH	11004700	chrm42	5403	ENSGALG00000002784	2914156	12	5384
DCAF1	11022553	chrm42	5404	ENSGALG00000033301	2691882	12	5376
SLC25A20	11045027	chrm42	5405	ENSGALG00000028227	12100868	12	5498
LOC103091741	11104742	chrm42	5407	ENSGALG00000004722	3792113	12	5404
ATRIP	11149428	chrm42	5409	ENSGALG00000004670	3701516	12	5401
CFAP20DC	11194269	chrm42	5410	ENSGALG00000007168	12348377	12	5504
PTPRG	11211985	chrm42	5411	ENSGALG00000007177	13123559	12	5506
NOL8	11293237	chrm42	5412	ENSGALG00000004750	3862146	12	5406
LOC116951214	11387090	chrm42	5413	ENSGALG00000005012	5462894	12	5414
PTPDC1	11426345	chrm42	5414	ENSGALG00000005128	6514868	12	5424
LOC116951285	11604048	chrm42	5416	ENSGALG00000046507	11935530	12	5488
MTMR14	11678627	chrm42	5417	ENSGALG00000006601	11824872	12	5479
WDR31	4267050	chrm42	5370	ENSGALG00000008859	1828838	17	6732
CTNS	2040237	chrm42	5348	ENSGALG00000004628	6800086	19	7008
LOC116951123	3665944	chrm42	5364	ENSGALG00000005150	7456543	19	7029
LOC116951142	2265333	chrm42	5349	ENSGALG00000029212	192799	21	7264
DNAJC16	3031264	chrm42	5353	ENSGALG00000032832	4924567	21	7349
LOC116951304	3424165	chrm42	5362	ENSGALG00000000329	1296533	26	7620
EIF2D	6121261	chrm42	5378	ENSGALG00000000856	2516979	26	7643
TOMM6	10968193	chrm42	5402	ENSGALG00000043002	4985092	26	7680
LOC116951274	11146060	chrm42	5408	ENSGALG00000003554	5176372	26	7685
MIPEP	11601318	chrm41	5515	ENSGALG00000017118	178737985	1	911
DCSTAMP	475538	chrm41	5420	ENSGALG00000033520	129825672	2	1700
LOC116950987	9962101	chrm41	5496	ENSGALG00000043930	600327	2	1032
RPL34	176765	chrm41	5418	ENSGALG00000032002	37711694	4	2711
LOC116951021	317398	chrm41	5419	ENSGALG00000041635	56534691	4	2823
C41H4orf47	517175	chrm41	5422	ENSGALG00000013287	61036770	4	2853
LOC116951032	751246	chrm41	5423	ENSGALG00000035482	37308644	4	2708
HADH	849000	chrm41	5424	ENSGALG00000016124	37955430	4	2712
PAQR3	1074670	chrm41	5428	ENSGALG00000010886	44941626	4	2750
TMA16	1090482	chrm41	5429	ENSGALG00000009501	23415289	4	2635
NDNF	1353973	chrm41	5430	ENSGALG00000011962	54187800	4	2815
PRDM5	1396479	chrm41	5431	ENSGALG00000011963	54227744	4	2816
LOC116950938	1736913	chrm41	5432	ENSGALG00000012311	60932855	4	2847
LOC116951045	1865036	chrm41	5433	ENSGALG00000010596	39167826	4	2721
LOC116951082	2580999	chrm41	5435	ENSGALG00000011266	47009784	4	2771
LOC116951079	2614533	chrm41	5436	ENSGALG00000011642	50809631	4	2795
LOC116951081	2817448	chrm41	5437	ENSGALG00000011623	50604585	4	2793
CASP6	2996613	chrm41	5439	ENSGALG00000012186	58145235	4	2834
LOC116950958	3027637	chrm41	5440	ENSGALG00000012185	58136112	4	2833
LAMTOR3	3567173	chrm41	5444	ENSGALG00000000055	60126244	4	2844
CPE	3702307	chrm41	5447	ENSGALG00000027788	23889261	4	2639
MSMO1	3800872	chrm41	5448	ENSGALG00000009560	23878782	4	2638
LOC116950889	3917826	chrm41	5450	ENSGALG00000010592	38872224	4	2720
GAR1	4066080	chrm41	5451	ENSGALG00000020164	58120305	4	2831
CFI	4080706	chrm41	5452	ENSGALG00000012126	58121539	4	2832
LOC116950872	4201885	chrm41	5456	ENSGALG00000042112	59909081	4	2838
METAP1	4207136	chrm41	5457	ENSGALG00000012239	59919381	4	2839
ADH5	4237935	chrm41	5458	ENSGALG00000012245	59954096	4	2840
TRMT10A	4286278	chrm41	5459	ENSGALG00000012264	60024687	4	2841
HPGDS	5796773	chrm41	5460	ENSGALG00000010402	37196424	4	2707
LOC116951007	6469019	chrm41	5464	ENSGALG00000015615	81926188	4	2973
MANBA	6889972	chrm41	5470	ENSGALG00000012308	60898854	4	2846
UGT8	6919034	chrm41	5471	ENSGALG00000012018	56292940	4	2822
LOC116951038	7203032	chrm41	5472	ENSGALG00000012044	57009349	4	2824
LOC116950991	7539317	chrm41	5476	ENSGALG00000012304	60786294	4	2845
ENOPH1	7687660	chrm41	5479	ENSGALG00000011178	46402835	4	2763
LOC116951048	7861267	chrm41	5480	ENSGALG00000013503	61340938	4	2856
LOC116950939	8134432	chrm41	5483	ENSGALG00000013414	61084516	4	2854
LOC116950924	8556465	chrm41	5486	ENSGALG00000045521	45319310	4	2752
AP1AR	8891034	chrm41	5487	ENSGALG00000028807	57199844	4	2827
ALPK1	9041475	chrm41	5489	ENSGALG00000012074	57167350	4	2826
CISD2	10267417	chrm41	5498	ENSGALG00000027860	60944994	4	2848
ATOH8	10426736	chrm41	5502	ENSGALG00000033083	85314166	4	3000
LOC116950995	10640743	chrm41	5503	ENSGALG00000040484	46324922	4	2761
MRPL1	10732998	chrm41	5505	ENSGALG00000010324	34949275	4	2703
LOC116950964	11084091	chrm41	5508	ENSGALG00000011991	54793119	4	2820
LOC116950982	11288147	chrm41	5510	ENSGALG00000010371	35205619	4	2704
LOC116950898	11698130	chrm41	5518	ENSGALG00000013535	61357026	4	2857
MELK	6759532	chrm41	5466	ENSGALG00000016438	82223072	Z	3445
FUT10	6783527	chrm41	5467	ENSGALG00000015399	53942651	Z	3325
GRHPR	10319421	chrm41	5501	ENSGALG00000005423	81872830	Z	3443
LOC116950875	962098	chrm41	5426	ENSGALG00000040120	184568	5	3448
C41H2orf69	11387141	chrm41	5512	ENSGALG00000008136	11009021	7	4062
CCAR1	517051	chrm41	5421	ENSGALG00000004108	11438887	6	4360
LOC116950942	1035335	chrm41	5427	ENSGALG00000003695	10355225	6	4352
LOC116951052	2572268	chrm41	5434	ENSGALG00000005893	18614513	6	4426
LOC116950929	3030361	chrm41	5441	ENSGALG00000002432	5131183	6	4316
LOC116950883	3584912	chrm41	5445	ENSGALG00000034104	12152751	6	4374
LRRC20	3809147	chrm41	5449	ENSGALG00000030964	12235990	6	4377
SLC25A16	4177954	chrm41	5455	ENSGALG00000004065	11348888	6	4359
LOC116951063	6008321	chrm41	5461	ENSGALG00000042551	17804920	6	4416
BMPR1B	6354656	chrm41	5463	ENSGALG00000002003	3229365	6	4300
LOC116951072	6622140	chrm41	5465	ENSGALG00000005689	18009556	6	4418
LOC116951068	6851722	chrm41	5468	ENSGALG00000034735	3395369	6	4302
TFAM	6872251	chrm41	5469	ENSGALG00000002703	5935003	6	4325
RRP12	7238216	chrm41	5473	ENSGALG00000041331	23310319	6	4488
LOC116950892	7295404	chrm41	5474	ENSGALG00000005207	16818877	6	4403
SEC24C	7319975	chrm41	5475	ENSGALG00000005181	16809817	6	4402
DNAJC9	7539516	chrm41	5477	ENSGALG00000002701	5929549	6	4324
HELLS	7883629	chrm41	5481	ENSGALG00000005451	17341233	6	4410
LOC116951047	8083572	chrm41	5482	ENSGALG00000038722	17155445	6	4409
RBP3	8539044	chrm41	5485	ENSGALG00000005978	18829935	6	4428
LOC116951028	9427132	chrm41	5490	ENSGALG00000005107	16558509	6	4397
ZSWIM8	9611613	chrm41	5491	ENSGALG00000005134	16730354	6	4398
LOC116950930	9685120	chrm41	5492	ENSGALG00000005156	16758682	6	4399
CHCHD1	9710150	chrm41	5493	ENSGALG00000028809	16768405	6	4400
WDFY3	10257996	chrm41	5497	ENSGALG00000006165	19271810	6	4430
LOC116951091	10301787	chrm41	5499	ENSGALG00000037904	12236269	6	4378
LOC116950878	10985812	chrm41	5506	ENSGALG00000005232	16926090	6	4405
CCDC6	11123149	chrm41	5509	ENSGALG00000003165	9774396	6	4341
LOC116951000	945112	chrm41	5425	ENSGALG00000005554	5403001	9	4967
LOC116951015	10308956	chrm41	5500	ENSGALG00000001470	3071341	10	5164
CAMLG	2944635	chrm41	5438	ENSGALG00000006411	16415262	13	5892
LOC116950914	3043652	chrm41	5442	ENSGALG00000040141	16116566	13	5888
TXNDC15	3066530	chrm41	5443	ENSGALG00000039781	16373813	13	5889
LOC116950968	3603858	chrm41	5446	ENSGALG00000006462	16586220	13	5894
RUFY2	4111026	chrm41	5453	ENSGALG00000029706	14312127	13	5878
DCK	4152076	chrm41	5454	ENSGALG00000005961	14288271	13	5877
TNIP1	6128835	chrm41	5462	ENSGALG00000004496	13753104	13	5864
LOC116950996	7626182	chrm41	5478	ENSGALG00000017462	17350348	13	5898
NEUROG2	8960814	chrm41	5488	ENSGALG00000029692	16055690	13	5887
LOC116950956	10723332	chrm41	5504	ENSGALG00000034316	14581358	13	5879
RBM22	10989809	chrm41	5507	ENSGALG00000004555	13782575	13	5867
ARSI	11323385	chrm41	5511	ENSGALG00000005616	13888544	13	5869
STING1	11424407	chrm41	5513	ENSGALG00000041129	1635152	13	5784
AATF	11621959	chrm41	5516	ENSGALG00000005420	8547244	19	7044
TADA2A	11622286	chrm41	5517	ENSGALG00000005452	8701795	19	7046
LOC116951016	8509546	chrm41	5484	ENSGALG00000030603	383689	22	7690
STAR	9774817	chrm41	5495	ENSGALG00000003242	2581509	22	7715
LOC116951042	11542815	chrm41	5514	ENSGALG00000033989	1603593	22	7704
RACK1	9746104	chrm41	5494	ENSGALG00000000122	2529817	16	7937
SMDT1	582434	chrm43	5530	ENSGALG00000011897	49422753	1	294
NDUFA6	588114	chrm43	5531	ENSGALG00000035223	49418418	1	293
RANGAP1	1022835	chrm43	5534	ENSGALG00000011966	49734326	1	303
CCDC134	1259194	chrm43	5540	ENSGALG00000011918	49516278	1	297
EIF3L	2903088	chrm43	5558	ENSGALG00000012296	51106741	1	333
FAM185A	2949600	chrm43	5559	ENSGALG00000008301	12932860	1	71
LOC116951465	2966997	chrm43	5560	ENSGALG00000012135	50602300	1	312
LOC103091854	2977563	chrm43	5561	ENSGALG00000025735	47976073	1	278
XRCC6	4010720	chrm43	5573	ENSGALG00000011932	49571511	1	300
ZCRB1	5321636	chrm43	5600	ENSGALG00000009544	29702640	1	162
ST13	5438625	chrm43	5605	ENSGALG00000012007	49906354	1	307
RBX1	5608398	chrm43	5607	ENSGALG00000011993	49871899	1	305
XPNPEP3	5653321	chrm43	5608	ENSGALG00000012003	49906124	1	306
FOXRED2	6228223	chrm43	5614	ENSGALG00000012530	51716682	1	341
COPS5	6600076	chrm43	5625	ENSGALG00000030843	115326952	2	1620
C43H6orf62	6843579	chrm43	5627	ENSGALG00000013628	90222981	2	1503
MRPL53	7632054	chrm43	5631	ENSGALG00000037867	121261330	2	1646
KDM1B	7639842	chrm43	5632	ENSGALG00000012685	60373473	2	1379
MED30	7840664	chrm43	5635	ENSGALG00000030862	135774417	2	1720
CTHRC1	7878979	chrm43	5637	ENSGALG00000033351	129289491	2	1698
LRRC6	7958081	chrm43	5638	ENSGALG00000042548	141668463	2	1746
SMCHD1	8260295	chrm43	5643	ENSGALG00000014811	101163136	2	1543
RAD21	8352344	chrm43	5646	ENSGALG00000029523	135564198	2	1719
ATP6V1H	8369866	chrm43	5647	ENSGALG00000013621	110289554	2	1582
LOC116951606	8450686	chrm43	5649	ENSGALG00000012684	60324518	2	1378
EIF3E	8586537	chrm43	5652	ENSGALG00000037067	132219771	2	1710
MRPL15	8607981	chrm43	5653	ENSGALG00000041086	110380890	2	1585
RMC1	8655624	chrm43	5654	ENSGALG00000033054	103033378	2	1557
ALDH5A1	8826482	chrm43	5655	ENSGALG00000032544	57824901	2	1371
RAB12	8961934	chrm43	5656	ENSGALG00000033608	98897463	2	1535
LOC116951384	9070134	chrm43	5658	ENSGALG00000014910	102015733	2	1548
THOC1	9112886	chrm43	5659	ENSGALG00000014915	102126863	2	1549
MTERF3	9164965	chrm43	5660	ENSGALG00000040511	126739489	2	1678
PTDSS1	9164988	chrm43	5661	ENSGALG00000030185	126738655	2	1677
RPS20	10009341	chrm43	5666	ENSGALG00000014432	111207110	2	1590
PRDM14	10957118	chrm43	5672	ENSGALG00000033439	116494659	2	1627
TRAM1	11223492	chrm43	5673	ENSGALG00000041112	116749942	2	1628
LOC116951472	11285565	chrm43	5675	ENSGALG00000030011	121083584	2	1645
LOC116951539	4966836	chrm43	5594	ENSGALG00000008713	15520683	3	1878
LRP11	6301835	chrm43	5617	ENSGALG00000019987	48368306	3	2148
C43H6orf120	6463118	chrm43	5619	ENSGALG00000011193	41241039	3	2108
SLC5A6	7381179	chrm43	5630	ENSGALG00000040541	104484164	3	2432
LOC116951594	7816461	chrm43	5634	ENSGALG00000016506	104302068	3	2422
SLC66A3	8026729	chrm43	5640	ENSGALG00000016449	97160702	3	2398
LOC116951348	8089545	chrm43	5642	ENSGALG00000016464	100056250	3	2404
LOC116951380	8293097	chrm43	5644	ENSGALG00000015928	81549339	3	2334
HADHB	9381456	chrm43	5663	ENSGALG00000016555	104935441	3	2439
RPS12	10048419	chrm43	5667	ENSGALG00000013990	56862421	3	2194
ADAM17	10739047	chrm43	5670	ENSGALG00000016427	96245797	3	2393
LOC116951407	1654671	chrm43	5545	ENSGALG00000027899	2115234	4	2524
LOC116951696	7960217	chrm43	5639	ENSGALG00000011974	54542357	4	2818
LOC116951374	10220738	chrm43	5668	ENSGALG00000015937	85986038	4	3010
PTCD3	10810064	chrm43	5671	ENSGALG00000015773	85464567	4	3003
NANS	9055336	chrm43	5657	ENSGALG00000015320	52107270	Z	3310
ZFYVE19	6469692	chrm43	5620	ENSGALG00000008460	24451175	5	3680
LOC116951410	5710895	chrm43	5610	ENSGALG00000009846	18682785	7	4150
LOC116951413	2882968	chrm43	5557	ENSGALG00000002734	4220980	8	4631
LOC116951428	1177073	chrm43	5538	ENSGALG00000032783	5334603	9	4963
AMT	6277558	chrm43	5616	ENSGALG00000025844	2860820	12	5381
LOC116951379	8060649	chrm43	5641	ENSGALG00000000657	18946393	11	5761
LOC116951698	5750857	chrm43	5611	ENSGALG00000004068	12979763	13	5857
UIMC1	6544480	chrm43	5622	ENSGALG00000001158	11003202	13	5836
NDUFA2	6599689	chrm43	5624	ENSGALG00000040626	1603438	13	5782
LOC116951560	126628	chrm43	5520	ENSGALG00000005083	5535593	14	6007
LOC116951349	241512	chrm43	5522	ENSGALG00000027146	14951113	14	6165
PMS2	273890	chrm43	5523	ENSGALG00000003430	1382542	14	5931
NAA60	287476	chrm43	5524	ENSGALG00000042322	12733907	14	6107
SNX29	311333	chrm43	5526	ENSGALG00000039855	554240	14	5918
LOC116951632	403568	chrm43	5527	ENSGALG00000035799	727560	14	5920
CPPED1	417476	chrm43	5528	ENSGALG00000040854	706514	14	5919
XPO6	588888	chrm43	5532	ENSGALG00000035360	13353453	14	6122
LOC116951351	1192932	chrm43	5539	ENSGALG00000026817	9022421	14	6072
LOC116951458	1334769	chrm43	5542	ENSGALG00000001994	13886337	14	6144
LOC116951559	1535233	chrm43	5543	ENSGALG00000030481	13934814	14	6146
INTS1	1593431	chrm43	5544	ENSGALG00000004104	2987551	14	5953
PDAP1	1848826	chrm43	5547	ENSGALG00000036552	4781135	14	5979
BUD31	1848918	chrm43	5548	ENSGALG00000004705	4781450	14	5980
SLC29A4	1858634	chrm43	5549	ENSGALG00000010497	4479912	14	5973
LOC116951639	1885435	chrm43	5550	ENSGALG00000009621	4577556	14	5975
FSCN1	1909099	chrm43	5551	ENSGALG00000021128	4589040	14	5976
PDXDC1	2509799	chrm43	5552	ENSGALG00000034829	449209	14	5913
FBXL16	2622387	chrm43	5553	ENSGALG00000002443	13569661	14	6132
NPRL3	2664509	chrm43	5554	ENSGALG00000007456	12499797	14	6098
UBE2I	2679394	chrm43	5555	ENSGALG00000006428	7811645	14	6055
LOC116951360	2696617	chrm43	5556	ENSGALG00000004798	5062969	14	5989
LOC116951409	3117206	chrm43	5562	ENSGALG00000004721	4845029	14	5984
GET4	3390252	chrm43	5563	ENSGALG00000003798	2579658	14	5943
MARF1	3468746	chrm43	5564	ENSGALG00000039815	7951239	14	6059
ABCC1	3475529	chrm43	5565	ENSGALG00000006646	8040973	14	6060
LOC116951518	3559840	chrm43	5566	ENSGALG00000005888	6895546	14	6036
EEF2K	3869192	chrm43	5568	ENSGALG00000006982	9045103	14	6073
POLR3E	3917196	chrm43	5569	ENSGALG00000007008	9078714	14	6074
WIPI2	3943323	chrm43	5570	ENSGALG00000004557	4448199	14	5972
SMCR8	3968060	chrm43	5571	ENSGALG00000024082	5493822	14	6003
SHMT1	3990962	chrm43	5572	ENSGALG00000005046	5511652	14	6005
LOC116951535	4027796	chrm43	5574	ENSGALG00000009346	14035041	14	6149
CRAMP1	4058495	chrm43	5575	ENSGALG00000009341	14078874	14	6150
MAD1L1	4074987	chrm43	5576	ENSGALG00000004224	3476461	14	5958
CHST12	4080415	chrm43	5577	ENSGALG00000004276	3534996	14	5962
GTF3C1	4121904	chrm43	5578	ENSGALG00000007387	12345931	14	6092
CHTF18	4463452	chrm43	5583	ENSGALG00000040157	6388772	14	6016
RPUSD1	4463773	chrm43	5584	ENSGALG00000005315	6389095	14	6017
ZNF598	4485733	chrm43	5585	ENSGALG00000005598	6613765	14	6027
COQ7	4599714	chrm43	5590	ENSGALG00000006861	8882226	14	6066
LOC116951493	4600380	chrm43	5591	ENSGALG00000006911	8913538	14	6068
VPS35L	4711196	chrm43	5592	ENSGALG00000002119	15162089	14	6168
EIF3B	4970413	chrm43	5595	ENSGALG00000040999	3509390	14	5961
LOC116951508	5167939	chrm43	5596	ENSGALG00000007030	9114378	14	6075
GALR2	5250769	chrm43	5598	ENSGALG00000001866	14798053	14	6164
SLX4	5310147	chrm43	5599	ENSGALG00000031841	12860420	14	6110
AMDHD2	5322178	chrm43	5601	ENSGALG00000009234	14243294	14	6156
GLIS2	5371465	chrm43	5602	ENSGALG00000034737	13089511	14	6115
TFAP4	5386014	chrm43	5603	ENSGALG00000027823	13085810	14	6114
SRL	5413184	chrm43	5604	ENSGALG00000038884	13078199	14	6113
LOC116951439	5491895	chrm43	5606	ENSGALG00000007762	12969501	14	6112
ATP6V0C	5673925	chrm43	5609	ENSGALG00000009229	14260962	14	6157
HMOX2	5799611	chrm43	5612	ENSGALG00000007638	12827110	14	6109
TMEM204	6210312	chrm43	5613	ENSGALG00000029047	14142038	14	6152
GLYR1	6415350	chrm43	5618	ENSGALG00000038338	14737249	14	6162
UBN1	6486697	chrm43	5621	ENSGALG00000031416	13632240	14	6137
CSE1L	6702519	chrm43	5626	ENSGALG00000004707	6401874	20	6227
SAMD12	7754495	chrm43	5633	ENSGALG00000006007	9442479	20	6252
LOC116951586	7848325	chrm43	5636	ENSGALG00000003932	5127283	20	6216
RAB22A	8326951	chrm43	5645	ENSGALG00000007554	11230580	20	6301
SPO11	8398388	chrm43	5648	ENSGALG00000031768	11658920	20	6306
HM13	8478608	chrm43	5650	ENSGALG00000006207	9989962	20	6269
RTF2	8491588	chrm43	5651	ENSGALG00000007709	11990669	20	6309
LOC116951658	9358248	chrm43	5662	ENSGALG00000003362	2665223	20	6203
LOC116951391	9849343	chrm43	5665	ENSGALG00000006604	10147921	20	6276
ADA	10273185	chrm43	5669	ENSGALG00000004170	5355076	20	6219
COMMD7	11280436	chrm43	5674	ENSGALG00000006630	10245423	20	6277
VPS33A	6581793	chrm43	5623	ENSGALG00000004440	6111541	15	6398
LOC116951443	111436	chrm43	5519	ENSGALG00000031425	2313521	18	6546
LOC116951561	157476	chrm43	5521	ENSGALG00000008016	10779489	18	6709
COG1	299876	chrm43	5525	ENSGALG00000029893	8976175	18	6629
LOC116951416	538492	chrm43	5529	ENSGALG00000001883	4308785	18	6558
CA10	877512	chrm43	5533	ENSGALG00000002993	5313472	18	6592
UTP18	1072581	chrm43	5535	ENSGALG00000002985	5095893	18	6590
MBTD1	1108946	chrm43	5536	ENSGALG00000002954	5096291	18	6591
LOC116951427	1112472	chrm43	5537	ENSGALG00000034001	9982907	18	6681
TBCD	1286035	chrm43	5541	ENSGALG00000001503	3341251	18	6549
LOC116951444	1740906	chrm43	5546	ENSGALG00000001892	4342537	18	6559
LOC116951515	3670758	chrm43	5567	ENSGALG00000003911	7307917	18	6619
LOC116951516	4175918	chrm43	5579	ENSGALG00000007364	10077442	18	6682
TMEM220	4299917	chrm43	5580	ENSGALG00000033996	702623	18	6536
LOC116951504	4340837	chrm43	5581	ENSGALG00000026295	10593557	18	6699
LOC116951528	4348092	chrm43	5582	ENSGALG00000007999	10717881	18	6706
HGS	4516768	chrm43	5586	ENSGALG00000007224	9879270	18	6669
LOC116951529	4530168	chrm43	5587	ENSGALG00000044431	9943792	18	6676
CCDC137	4583488	chrm43	5588	ENSGALG00000004505	9139173	18	6637
OXLD1	4583958	chrm43	5589	ENSGALG00000039263	9139536	18	6638
LOC116951526	4744477	chrm43	5593	ENSGALG00000027190	5836668	18	6593
SRP68	5209978	chrm43	5597	ENSGALG00000002062	4538741	18	6567
KLHL10	6858483	chrm43	5628	ENSGALG00000003624	7510371	27	7156
LOC116951654	6263195	chrm43	5615	ENSGALG00000023936	2230309	21	7298
LOC116951563	7334347	chrm43	5629	ENSGALG00000009680	3399323	23	7526
TINAGL1	9408039	chrm43	5664	ENSGALG00000017715	5106694	23	7558
RECQL	2204263	chrm45	5696	ENSGALG00000013174	65337020	1	434
LOC116952129	34650	chrm45	5676	ENSGALG00000036301	46711258	2	1318
MRPL3	118829	chrm45	5677	ENSGALG00000040873	41853984	2	1281
CEP192	118916	chrm45	5678	ENSGALG00000035625	96981295	2	1522
ZFAND1	471075	chrm45	5680	ENSGALG00000042794	121410278	2	1648
LOC116952108	577837	chrm45	5682	ENSGALG00000042134	97729886	2	1529
LOC116952146	725839	chrm45	5683	ENSGALG00000019527	85691000	2	1474
OTUD6B	797844	chrm45	5684	ENSGALG00000041337	124677732	2	1662
