s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA71615	62816211	chr12	6591	LOC116950517	9487900	chrm39	5770
EA72343	92392152	chr12	6708	POMK	700776	chrm39	5711
EA56512	10570237	chr12	6395	NDUFA2	6599689	chrm43	6208
EA70825	50565476	chr12	6537	LOC116951374	10220738	chrm43	6251
EA69796	27023291	chr12	6459	LOC116952025	1484723	chrm45	6269
EA71276	36183294	chr12	6497	DTWD1	1057831	chrm44	6459
EA69197	18991812	chr12	6438	LOC116953048	9627643	chrm49	6732
EA70165	19643860	chr12	6439	LOC116953043	2706812	chrm49	6665
EA71744	80821956	chr12	6672	SNX3	5327992	chrm49	6688
EA56404	12074544	chr12	6403	LOC116953371	7637321	chrm51	6885
EA56547	7000029	chr12	6382	LOC116955039	683964	chrm57	7595
EA70385	42522707	chr12	6513	LOC116954982	7923837	chrm57	7662
EA70863	56101127	chr12	6550	LOC116954876	982338	chrm57	7597
EA71963	54993881	chr12	6546	LOC116955509	316498	chrm60	7678
EA69867	58073336	chr12	6564	LYRM2	3330254	chrm60	7707
EA69182	14159958	chr12	6414	NDC80	5666226	chrm61	7793
EA69354	79471075	chr12	6663	RAB24	6401341	chrm65	7989
EA69605	120898941	chr12	6803	RADX	2745526	chrm65	7960
EA56675	11829044	chr12	6401	RPL24	2639873	chrm66	8046
EA56508	12079858	chr12	6404	NGRN	2398922	chrm67	8089
EA18035	55808414	chr13	7070	CLASP1	11727725	chrm2	399
EA21342	93933132	chr13	7267	ELP2	16739184	chrm2	446
EA19732	95261639	chr13	7277	LOC116949444	23224493	chrm2	504
EA18132	19220162	chr13	6888	TMEM223	14395810	chrm3	695
EA18640	101900967	chr13	7318	LOC116938792	18907449	chrm4	1044
EA18384	52237312	chr13	7056	C5H12orf49	19229531	chrm5	1235
EA20050	48415298	chr13	7034	LOC116939708	17931822	chrm6	1485
EA19231	72975506	chr13	7130	LOC116939777	13617122	chrm6	1422
EA19103	98890970	chr13	7301	LOC116939466	6219493	chrm6	1334
EA19017	85467391	chr13	7222	RNASEH2C	427341	chrm9	1656
EA21179	6674758	chr13	6830	FBXL20	10255308	chrm10	1931
EA19267	32651873	chr13	6962	LOC116940811	957196	chrm10	1869
EA19815	54300615	chr13	7062	LOC116940857	4550298	chrm10	1882
EA19624	66232789	chr13	7101	LOC116940289	11231201	chrm8	2076
EA20555	78877227	chr13	7169	NUDT2	4551813	chrm8	2041
EA20493	82048789	chr13	7193	ANKRD39	9514957	chrm8	2064
EA19462	333035	chr13	6813	HAUS1	7858270	chrm13	2473
EA19363	75876070	chr13	7148	SUSD3	14291574	chrm14	2690
EA20892	52541493	chr13	7058	PKHD1L1	2084991	chrm15	2725
EA20224	24690322	chr13	6910	TRMT9B	7248181	chrm16	2850
EA20046	30033578	chr13	6940	LOC116942988	12982374	chrm16	2918
EA17938	48557592	chr13	7037	NPAS4	12585577	chrm17	3067
EA18247	68115744	chr13	7113	RAD51	1038569	chrm17	2965
EA20691	85313001	chr13	7221	LOC116943235	5901634	chrm17	3007
EA17977	1822973	chr13	6815	LOC116943508	11146033	chrm18	3206
EA20109	24677769	chr13	6909	YIPF6	541529	chrm18	3091
EA20197	24914119	chr13	6911	ABCE1	4626775	chrm18	3137
EA18770	25082532	chr13	6912	LOC116943592	4573970	chrm18	3136
EA20763	25228832	chr13	6913	LOC116943591	4502008	chrm18	3135
EA18984	25326566	chr13	6914	LOC116943590	4461821	chrm18	3134
EA18965	25954561	chr13	6915	EXD1	4153889	chrm18	3132
EA20833	26215637	chr13	6916	LOC116943585	4030262	chrm18	3131
EA18363	26841073	chr13	6917	USPL1	3811252	chrm18	3130
EA20380	26897685	chr13	6918	LOC116943581	3797172	chrm18	3129
EA20076	26989675	chr13	6919	LOC116943580	3721097	chrm18	3128
EA20748	26990306	chr13	6920	LOC116943499	9155607	chrm18	3186
EA20107	27147235	chr13	6921	LOC116943629	6275347	chrm18	3160
EA18652	27293053	chr13	6922	C2CD3	2528198	chrm18	3109
EA20251	27476089	chr13	6923	UCP2	2588276	chrm18	3110
EA20991	27490943	chr13	6924	ALKBH8	2272485	chrm18	3105
EA20901	27740237	chr13	6925	PDGFC	2510649	chrm18	3107
EA18058	27819704	chr13	6926	SGCB	2361868	chrm18	3106
EA18768	27881349	chr13	6927	THOC2	2685639	chrm18	3111
EA19217	27893392	chr13	6928	AASDHPPT	2685709	chrm18	3112
EA21370	28130696	chr13	6929	GUCY1A2	2788954	chrm18	3113
EA20220	28180722	chr13	6930	THEM6	2808056	chrm18	3114
EA19710	28278490	chr13	6931	CWF19L2	2848184	chrm18	3115
EA20654	28308747	chr13	6932	LOC116943542	1831698	chrm18	3102
EA18016	28637835	chr13	6934	KIAA1109	1913569	chrm18	3103
EA21094	29039908	chr13	6935	LOC103091784	2095989	chrm18	3104
EA20521	29490495	chr13	6936	PPME1	2526997	chrm18	3108
EA18112	29491250	chr13	6937	POLR1D	3077709	chrm18	3118
EA19108	29610358	chr13	6938	LOC116943566	3002007	chrm18	3117
EA20520	29753276	chr13	6939	RASL11A	2916285	chrm18	3116
EA19367	30094136	chr13	6941	SMPD1	9479598	chrm18	3194
EA17971	30142442	chr13	6942	SACS	9572808	chrm18	3196
EA19230	30310734	chr13	6943	LOC116943503	9361208	chrm18	3190
EA18364	30450212	chr13	6944	RRP8	9479242	chrm18	3193
EA21350	30531151	chr13	6945	RBM47	9447148	chrm18	3191
EA20401	30563205	chr13	6946	SUPT20H	4670774	chrm18	3138
EA18280	30690535	chr13	6947	LOC116943599	4782049	chrm18	3139
EA19179	30817828	chr13	6948	LOC116943460	4905368	chrm18	3140
EA20972	30919550	chr13	6949	LOC116943601	4942418	chrm18	3141
EA19679	30959445	chr13	6950	COQ2	3720951	chrm18	3127
EA20463	31120235	chr13	6951	LOC116943578	3586335	chrm18	3126
EA21105	31127485	chr13	6952	PCM1	3578638	chrm18	3125
EA20407	31713767	chr13	6954	FLT1	3412179	chrm18	3124
EA19130	31968705	chr13	6955	PAN3	3291809	chrm18	3123
EA21023	32100886	chr13	6956	LOC116943571	3264358	chrm18	3122
EA19708	32361527	chr13	6957	LOC116943568	3102485	chrm18	3121
EA18602	32361652	chr13	6958	MTIF3	3097435	chrm18	3120
EA20997	32394954	chr13	6959	LOC116943569	3079691	chrm18	3119
EA20279	32395382	chr13	6960	SPATA4	6241043	chrm18	3159
EA19635	32551480	chr13	6961	LOC116943624	6165573	chrm18	3158
EA20854	32838150	chr13	6963	TMEM131	5128141	chrm18	3143
EA20212	32868889	chr13	6964	LOC116943604	5166855	chrm18	3144
EA20134	33229321	chr13	6965	LOC116943605	5279880	chrm18	3145
EA21150	33361077	chr13	6966	LOC116943606	5310978	chrm18	3146
EA21281	33431205	chr13	6967	LOC116943607	5370028	chrm18	3147
EA21201	33769244	chr13	6968	ARHGEF17	5499544	chrm18	3148
EA20800	33892502	chr13	6969	GALNTL6	5746280	chrm18	3149
EA21227	34857670	chr13	6970	LOC116943613	5919975	chrm18	3150
EA19431	34968207	chr13	6971	LOC116943614	5967934	chrm18	3151
EA18753	34974279	chr13	6972	SAP30	5970671	chrm18	3152
EA20402	35016491	chr13	6973	SCRG1	5998941	chrm18	3153
EA19625	35039796	chr13	6974	FAM199X	6004411	chrm18	3154
EA19181	35078328	chr13	6975	RAB30	6023236	chrm18	3155
EA20201	35214313	chr13	6976	SCOC	6514572	chrm18	3166
EA21079	35224685	chr13	6977	LOC116943635	6502427	chrm18	3165
EA20961	35224903	chr13	6978	UNC50	6500507	chrm18	3164
EA17947	35267611	chr13	6979	LOC116943637	6540794	chrm18	3167
EA19473	35703150	chr13	6980	LOC116943638	6574680	chrm18	3168
EA18657	36163346	chr13	6981	MYCBP2	6845288	chrm18	3169
EA19618	36224946	chr13	6982	KCTD12	6853876	chrm18	3170
EA21214	36488057	chr13	6983	CLN5	7175612	chrm18	3171
EA19620	36572119	chr13	6984	LOC116943477	7187848	chrm18	3172
EA20434	36601725	chr13	6985	LOC116943475	7192745	chrm18	3173
EA21077	36934393	chr13	6986	LOC116943485	8988251	chrm18	3183
EA18681	36988527	chr13	6987	MTRF1	8974185	chrm18	3182
EA17922	37175784	chr13	6989	LOC116943489	8961614	chrm18	3181
EA20619	37219703	chr13	6990	LOC116943483	8899379	chrm18	3180
EA19008	37297659	chr13	6991	LOC116943482	8799901	chrm18	3179
EA17920	38865757	chr13	6992	PCDH9	8434395	chrm18	3178
EA20947	40242482	chr13	6993	DACH1	7532583	chrm18	3177
EA18933	40468581	chr13	6994	LOC116943469	7481451	chrm18	3176
EA20449	40579110	chr13	6995	VAMP7	6475498	chrm18	3163
EA18702	40685070	chr13	6996	LOC116943631	6444359	chrm18	3162
EA20445	40731053	chr13	6997	LOC116943630	6408678	chrm18	3161
EA21219	40922060	chr13	6998	LOC116943480	9101507	chrm18	3185
EA20486	40946327	chr13	6999	UCHL3	9075460	chrm18	3184
EA18549	40997452	chr13	7000	MSL3	11799663	chrm18	3210
EA19451	41108855	chr13	7001	COMMD6	7220348	chrm18	3174
EA19376	41234871	chr13	7002	LOC116943472	7318555	chrm18	3175
EA20965	41346283	chr13	7003	LOC116943497	9184823	chrm18	3187
EA20175	41522924	chr13	7004	SLC10A7	9280329	chrm18	3188
EA20056	41661750	chr13	7005	RBM26	9341701	chrm18	3189
EA19553	42264908	chr13	7006	AIMP1	1249435	chrm18	3093
EA18803	42275062	chr13	7007	LOC116943526	1260444	chrm18	3094
EA20910	42287860	chr13	7008	LOC116943540	1782494	chrm18	3101
EA20848	42347494	chr13	7009	LOC116943691	14198911	chrm18	3219
EA19366	42475517	chr13	7010	LOC116943693	14304284	chrm18	3220
EA21231	65037310	chr13	7098	NPNT	1322937	chrm18	3095
EA18820	65193259	chr13	7099	LOC116943539	1742752	chrm18	3100
EA20346	65428165	chr13	7100	SHROOM2	10355591	chrm18	3205
EA18577	69037995	chr13	7118	LOC116943533	1531677	chrm18	3097
EA20462	69224893	chr13	7119	DNAAF6	1568096	chrm18	3098
EA19446	69338222	chr13	7120	UBE3A	1602596	chrm18	3099
EA19578	69348124	chr13	7121	LOC116943681	12219703	chrm18	3213
EA21115	70525984	chr13	7122	LOC116943683	13079532	chrm18	3216
EA18341	71851872	chr13	7123	HERC2	14089684	chrm18	3218
EA18429	72991972	chr13	7131	RPL31	10183721	chrm18	3203
EA18733	73056870	chr13	7132	LOC116943659	10108937	chrm18	3202
EA17921	73165133	chr13	7133	GSTCD	1379149	chrm18	3096
EA19881	73241435	chr13	7134	LOC116943661	10196669	chrm18	3204
EA18121	73274236	chr13	7135	CNOT11	10099630	chrm18	3201
EA18615	73584890	chr13	7136	LOC116943657	9928403	chrm18	3200
EA18446	73740737	chr13	7139	LOC116943656	9703598	chrm18	3199
EA20749	73904198	chr13	7140	SLC25A15	9656424	chrm18	3198
EA20441	74043345	chr13	7141	GPR143	12198812	chrm18	3212
EA20079	96579166	chr13	7280	CHST10	11693261	chrm18	3208
EA20918	96627452	chr13	7281	AASDH	11693474	chrm18	3209
EA18570	96717607	chr13	7282	PDCL3	551074	chrm18	3092
EA20742	96931663	chr13	7284	MID1	11864125	chrm18	3211
EA21056	97474050	chr13	7285	LOC116943515	337652	chrm18	3090
EA18087	97539304	chr13	7286	LOC116943695	14348940	chrm18	3221
EA19736	74833076	chr13	7144	LOC116943837	2993821	chrm19	3247
EA21143	94096335	chr13	7268	LOC116944067	397356	chrm20	3348
EA18151	99474835	chr13	7305	INO80C	304319	chrm20	3347
EA19906	106162658	chr13	7331	BRCA2	243048	chrm20	3344
EA21314	52178476	chr13	7055	TAPT1	13847119	chrm21	3566
EA21086	83804049	chr13	7205	FAXC	6018575	chrm21	3509
EA20622	11754568	chr13	6851	DNMT1	7075382	chrm22	3663
EA19911	2705583	chr13	6820	TRPA1	5906609	chrm23	3893
EA20872	9149348	chr13	6834	LOC116945265	8424939	chrm23	3909
EA21142	12805636	chr13	6857	LOC116947392	13102044	chrm29	4466
EA20847	13030013	chr13	6858	LOC116947390	13019560	chrm29	4465
EA19860	13232526	chr13	6859	SMYD2	12920267	chrm29	4464
EA19599	13358220	chr13	6860	LOC116947115	12818756	chrm29	4463
EA18631	13483930	chr13	6861	LOC116947331	9531855	chrm29	4434
EA18923	13738570	chr13	6863	LOC116947239	5881618	chrm29	4371
EA19549	13816312	chr13	6864	NUDT14	5778281	chrm29	4368
EA19512	14102674	chr13	6865	ISCA2	5862995	chrm29	4369
EA18314	14729594	chr13	6866	LOC116947091	822204	chrm29	4312
EA19502	15360932	chr13	6867	SHTN1	1981187	chrm29	4321
EA18767	15500258	chr13	6868	RMND5A	4310941	chrm29	4331
EA20126	15500472	chr13	6869	RNF103	4311405	chrm29	4332
EA18416	15630117	chr13	6870	LOC116947063	8457550	chrm29	4417
EA20393	15787659	chr13	6871	MAP1LC3C	8543318	chrm29	4418
EA21380	15798348	chr13	6872	LOC116947061	8552705	chrm29	4419
EA17893	15992899	chr13	6873	LOC116947060	8391483	chrm29	4416
EA20150	16165533	chr13	6874	LOC116947107	8210500	chrm29	4415
EA18671	16259446	chr13	6875	GPR137C	8100874	chrm29	4414
EA19227	16371513	chr13	6876	PHF10	6420217	chrm29	4385
EA20513	16383677	chr13	6877	ASAH1	263327	chrm29	4307
EA21286	18955610	chr13	6884	LOC116947288	6915949	chrm29	4401
EA20638	18987415	chr13	6885	LOC116947289	6896625	chrm29	4400
EA18709	19294310	chr13	6889	KNTC1	8788847	chrm29	4421
EA20153	19554192	chr13	6890	LOC116947109	8709198	chrm29	4420
EA17847	19739784	chr13	6891	AXL	8790631	chrm29	4422
EA20138	20163127	chr13	6893	MCM8	9935011	chrm29	4441
EA19365	20289503	chr13	6894	LOC116947338	9978315	chrm29	4442
EA21141	20438124	chr13	6895	LOC116947339	10021439	chrm29	4443
EA21242	20555290	chr13	6896	LOC116947340	10081718	chrm29	4444
EA20706	20945136	chr13	6897	LOC116947342	10303090	chrm29	4445
EA18118	21093156	chr13	6898	AP2S1	10341505	chrm29	4446
EA21009	22241338	chr13	6899	LOC116947347	10711286	chrm29	4447
EA20089	22992918	chr13	6900	LOC116947350	10877179	chrm29	4448
EA19232	24046237	chr13	6901	LOC116947352	11177136	chrm29	4449
EA18039	24051125	chr13	6902	MCM5	11912236	chrm29	4457
EA20623	24394584	chr13	6903	LOC116947387	12763833	chrm29	4462
EA19335	24430504	chr13	6904	LOC116947388	12678433	chrm29	4461
EA18141	24577825	chr13	6905	PHYHD1	5566688	chrm29	4361
EA20728	24621231	chr13	6906	LOC116947209	5375496	chrm29	4349
EA19724	24641921	chr13	6907	LOC116947210	5390589	chrm29	4350
EA20163	47065942	chr13	7028	LOC116947278	6705939	chrm29	4394
EA18798	47106464	chr13	7029	C29H1orf198	6706260	chrm29	4395
EA20917	47629443	chr13	7030	ZNRD2	6796242	chrm29	4396
EA18489	47925064	chr13	7031	LOC116947283	6844861	chrm29	4397
EA20596	48010871	chr13	7032	LOC116947204	5295026	chrm29	4345
EA19966	48506247	chr13	7035	MTR	6596187	chrm29	4389
EA19526	48714665	chr13	7038	KLHDC3	7635064	chrm29	4409
EA18647	48762472	chr13	7039	LOC116947255	6154667	chrm29	4380
EA18801	48900506	chr13	7040	FIBP	6194149	chrm29	4381
EA20956	48960112	chr13	7041	LOC116947257	6211188	chrm29	4382
EA20873	49285680	chr13	7042	LOC116947254	6137281	chrm29	4379
EA18418	49458921	chr13	7043	LOC116947291	7024707	chrm29	4402
EA19390	49556249	chr13	7044	LOC116947293	7067704	chrm29	4403
EA18236	49605707	chr13	7045	LOC116947294	7083344	chrm29	4404
EA18509	49879959	chr13	7046	TMEM229B	7157571	chrm29	4405
EA20320	50249027	chr13	7047	PAF1	7469983	chrm29	4407
EA21076	50363233	chr13	7048	LOC116947298	7544511	chrm29	4408
EA18799	50691489	chr13	7049	LOC116947102	6270719	chrm29	4383
EA19212	51649721	chr13	7050	LOC116947260	6370269	chrm29	4384
EA20277	51800982	chr13	7051	PNO1	6679119	chrm29	4393
EA21248	51802048	chr13	7052	LGALS8	6674686	chrm29	4392
EA18266	52240458	chr13	7057	GINS1	6632186	chrm29	4391
EA20891	55324132	chr13	7068	DDHD1	7793424	chrm29	4411
EA19915	55408785	chr13	7069	ZNF839	7752217	chrm29	4410
EA19907	67237830	chr13	7106	FBXO28	6864776	chrm29	4399
EA19904	67297575	chr13	7107	POLR1C	6845871	chrm29	4398
EA18693	67397730	chr13	7108	LOC116947197	5231690	chrm29	4343
EA19800	67417868	chr13	7109	LOC116947200	5241808	chrm29	4344
EA18170	67447830	chr13	7110	LOC116947198	5224715	chrm29	4342
EA20702	67664819	chr13	7111	SPDYC	5219141	chrm29	4341
EA18262	68016557	chr13	7112	ZNF318	5205746	chrm29	4340
EA18829	68127287	chr13	7114	ZFPL1	5190342	chrm29	4339
EA21266	68482188	chr13	7116	HEATR1	6531346	chrm29	4387
EA20151	68954280	chr13	7117	LOC116947103	6429776	chrm29	4386
EA17833	72636906	chr13	7124	UBR2	5322952	chrm29	4346
EA19439	72745492	chr13	7125	RRP36	5347699	chrm29	4348
EA20837	72782664	chr13	7126	LOC116947205	5338139	chrm29	4347
EA20069	72891487	chr13	7127	EIF5	6032489	chrm29	4377
EA20783	72952311	chr13	7128	YPEL5	6041913	chrm29	4378
EA19986	72972331	chr13	7129	LOC116947269	6631807	chrm29	4390
EA20364	78656939	chr13	7165	LOC116947089	655159	chrm29	4310
EA21041	78711542	chr13	7166	LOC116947090	654972	chrm29	4309
EA17865	78807911	chr13	7167	GOLGA7	703024	chrm29	4311
EA18437	78961447	chr13	7171	LOC116947336	9892590	chrm29	4440
EA21309	79019183	chr13	7172	CRLS1	9825122	chrm29	4439
EA20907	79233427	chr13	7173	LOC116947334	9713827	chrm29	4438
EA20018	79466265	chr13	7174	LOC116947333	9655301	chrm29	4437
EA20190	79607719	chr13	7175	SNW1	9605147	chrm29	4436
EA20747	79709939	chr13	7176	LOC116947117	9582952	chrm29	4435
EA18008	79983324	chr13	7177	PPP5C	2518328	chrm29	4328
EA20141	80236695	chr13	7178	LOC116947176	3573858	chrm29	4329
EA19809	80942931	chr13	7179	LOC116947177	3792731	chrm29	4330
EA19118	81175351	chr13	7180	CHAC2	12176834	chrm29	4459
EA19235	81237529	chr13	7181	GLRX5	5878841	chrm29	4370
EA19248	81243922	chr13	7182	PACC1	5891365	chrm29	4372
EA18389	81298792	chr13	7183	WDR89	5946029	chrm29	4373
EA20552	81374573	chr13	7184	SGPP1	5963916	chrm29	4374
EA18985	81425863	chr13	7185	UBXN1	5976643	chrm29	4375
EA20866	81493390	chr13	7186	LPGAT1	2230329	chrm29	4325
EA18876	81624265	chr13	7187	ASPG	2391347	chrm29	4326
EA21317	81657521	chr13	7188	LOC116947094	2046129	chrm29	4322
EA18571	81692410	chr13	7189	LOC116947226	5565018	chrm29	4360
EA18331	81755981	chr13	7190	STX5	5539603	chrm29	4359
EA21265	81913898	chr13	7191	LOC116947395	13374869	chrm29	4468
EA18510	82028946	chr13	7192	LOC116947394	13303087	chrm29	4467
EA20502	82138412	chr13	7194	HOGA1	5624092	chrm29	4367
EA18051	82154405	chr13	7195	PRADC1	5622445	chrm29	4366
EA21118	82271463	chr13	7196	MAEA	5593065	chrm29	4363
EA19639	82487212	chr13	7197	LOC116947223	5533210	chrm29	4358
EA20501	83939264	chr13	7209	BCKDHA	8890629	chrm29	4424
EA19902	84009599	chr13	7210	ALDH6A1	8867495	chrm29	4423
EA17988	84647867	chr13	7211	POLR2I	9040352	chrm29	4425
EA18555	84706136	chr13	7212	GTPBP2	9050202	chrm29	4426
EA21307	84799426	chr13	7213	POLH	9083650	chrm29	4427
EA21013	84872955	chr13	7214	SNAPC1	9159296	chrm29	4428
EA18111	84947787	chr13	7215	LOC116947319	9209764	chrm29	4429
EA20852	85023262	chr13	7216	HHAT	9250791	chrm29	4430
EA20392	85138275	chr13	7217	FAM181A	9377742	chrm29	4432
EA20093	85222194	chr13	7218	CFAP70	9328861	chrm29	4431
EA18021	85266403	chr13	7219	UBR7	9438473	chrm29	4433
EA20811	85310275	chr13	7220	SARS2	11773164	chrm29	4455
EA19802	85603884	chr13	7223	LOC116947189	5013168	chrm29	4337
EA19538	86154046	chr13	7224	PAX9	4784194	chrm29	4336
EA19001	86216169	chr13	7225	MBIP	4360552	chrm29	4334
EA18700	86275745	chr13	7226	CRNKL1	11657140	chrm29	4453
EA20227	86558511	chr13	7227	LOC116947365	11749133	chrm29	4454
EA19885	86659041	chr13	7228	LOC116947368	11777587	chrm29	4456
EA19894	86709491	chr13	7229	LOC116947373	11924096	chrm29	4458
EA20266	86946855	chr13	7231	CDKN3	7804082	chrm29	4412
EA19425	87041588	chr13	7233	LOC116947250	6003182	chrm29	4376
EA19657	87193192	chr13	7234	SLC4A1AP	5585635	chrm29	4362
EA17896	87315959	chr13	7235	LOC116947211	5423039	chrm29	4351
EA19912	87339942	chr13	7236	CNIH1	5432734	chrm29	4352
EA20670	87406702	chr13	7237	LOC116947215	5444522	chrm29	4353
EA21378	87459353	chr13	7238	LOC116947230	5602687	chrm29	4364
EA20376	87473233	chr13	7239	PSMA6	5616493	chrm29	4365
EA19543	87857094	chr13	7240	LOC116947222	5521872	chrm29	4357
EA17849	87902907	chr13	7241	LOC116947219	5497380	chrm29	4356
EA18321	87968606	chr13	7242	PNN	5483545	chrm29	4355
EA19500	88555397	chr13	7243	LOC116947359	11544939	chrm29	4452
EA19470	89636683	chr13	7244	NDUFAF7	11338186	chrm29	4451
EA20115	89695994	chr13	7245	LOC116947354	11267898	chrm29	4450
EA21333	89696360	chr13	7246	BAG5	7911727	chrm29	4413
EA20225	98017431	chr13	7288	NUDT18	4360251	chrm29	4333
EA19449	98018341	chr13	7289	LOC116947217	5479019	chrm29	4354
EA18948	98106038	chr13	7291	LHPP	2222995	chrm29	4324
EA18258	98180904	chr13	7292	SIL1	2432382	chrm29	4327
EA18922	98279821	chr13	7293	LOC116947164	2193830	chrm29	4323
EA19207	105090898	chr13	7326	USP49	8943732	chrm30	4552
EA20296	19869877	chr13	6892	LOC116947795	6692067	chrm31	4776
EA19935	98105679	chr13	7290	LOC116948107	5846276	chrm32	4894
EA21058	99811869	chr13	7312	RPUSD4	13082222	chrm32	4957
EA21210	86892323	chr13	7230	LOC116948336	4341619	chrm33	4993
EA19310	96551016	chr13	7279	LOC116948779	221741	chrm35	5207
EA19440	2010433	chr13	6816	LOC116949457	12442425	chrm36	5419
EA21241	2640362	chr13	6819	ACY1	12410164	chrm36	5416
EA19936	3513177	chr13	6821	LOC116949381	7655585	chrm36	5380
EA19660	5463076	chr13	6824	TSR2	3305065	chrm36	5344
EA20335	9207399	chr13	6835	LOC116949336	4647566	chrm36	5353
EA21011	9215371	chr13	6836	MRPS33	4647626	chrm36	5354
EA19535	9227585	chr13	6837	VGLL4	4650324	chrm36	5355
EA20627	9384308	chr13	6838	ATG7	4742361	chrm36	5356
EA21356	10010552	chr13	6841	CFAP100	1752958	chrm36	5326
EA19829	10179648	chr13	6843	LOC116949288	1813588	chrm36	5329
EA17861	10180976	chr13	6844	TRABD	1809070	chrm36	5328
EA18298	10258790	chr13	6845	GRAMD4	1790221	chrm36	5327
EA18839	10926024	chr13	6849	LOC116949466	1379655	chrm36	5321
EA20381	12661642	chr13	6855	SOD3	1533544	chrm36	5323
EA20314	16526232	chr13	6878	LOC116949405	9384540	chrm36	5394
EA19798	16708103	chr13	6879	EDEM1	6132603	chrm36	5368
EA18743	17924303	chr13	6880	LOC116949358	6112254	chrm36	5367
EA21288	18165206	chr13	6881	LOC116949357	6078657	chrm36	5366
EA19233	18756479	chr13	6882	RTCB	5934411	chrm36	5365
EA20935	18867146	chr13	6883	DCP1B	5916563	chrm36	5363
EA18046	19011687	chr13	6886	C36H12orf66	7613742	chrm36	5378
EA20131	19012104	chr13	6887	THUMPD3	7613823	chrm36	5379
EA20482	42527892	chr13	7011	LOC116949403	9308755	chrm36	5392
EA21169	42804887	chr13	7013	UBA3	7868037	chrm36	5381
EA20808	43058298	chr13	7014	EOGT	7926484	chrm36	5383
EA18209	43418053	chr13	7020	RXYLT1	7474268	chrm36	5377
EA20929	43636590	chr13	7021	SSUH2	7269147	chrm36	5376
EA19156	43840062	chr13	7022	LOC116949372	7088596	chrm36	5375
EA18453	44378317	chr13	7023	LOC116949421	11120168	chrm36	5400
EA20603	44691103	chr13	7024	LOC116949418	10661956	chrm36	5399
EA20036	45964442	chr13	7025	LOC116949415	10400570	chrm36	5397
EA20287	46129422	chr13	7026	LAMTOR5	10247289	chrm36	5396
EA20900	60701980	chr13	7089	SHQ1	4585460	chrm36	5351
EA20508	61051515	chr13	7090	PDZRN3	4355369	chrm36	5350
EA18220	63690038	chr13	7091	LOC116949328	3744061	chrm36	5349
EA19878	64259521	chr13	7093	SEC13	3707659	chrm36	5348
EA18496	64450174	chr13	7095	CENPK	3569986	chrm36	5347
EA18138	65006901	chr13	7097	FBLN2	3319355	chrm36	5346
EA19523	76247905	chr13	7151	LIN37	3309353	chrm36	5345
EA19719	78218287	chr13	7159	LOC116949427	11788133	chrm36	5403
EA18956	90204808	chr13	7247	LOC116949399	8854082	chrm36	5391
EA20066	90632068	chr13	7248	GATA2	8639436	chrm36	5390
EA18495	91320844	chr13	7251	ARHGEF3	8072874	chrm36	5384
EA20250	91673395	chr13	7253	LOC116949346	5300587	chrm36	5358
EA19661	91855032	chr13	7254	LOC116949351	5543014	chrm36	5361
EA17989	92463758	chr13	7256	LOC116949353	5918806	chrm36	5364
EA19223	94176590	chr13	7270	EMC3	12073598	chrm36	5409
EA18592	94238511	chr13	7271	KBTBD8	12144398	chrm36	5410
EA20818	103872360	chr13	7322	LOC116949369	6918772	chrm36	5374
EA20942	104456296	chr13	7324	PORCN	6322090	chrm36	5370
EA20328	5868892	chr13	6825	MRPL16	1459618	chrm38	5577
EA20244	78847695	chr13	7168	LOC116950304	126178	chrm38	5556
EA18689	59455575	chr13	7082	LOC116950422	708336	chrm39	5712
EA20142	83805104	chr13	7206	NPHP1	9042094	chrm39	5757
EA19550	2319856	chr13	6817	FBXL5	6151587	chrm42	5956
EA18916	2391300	chr13	6818	LOC116951244	4327418	chrm42	5944
EA18525	3587934	chr13	6822	TRNT1	8389351	chrm42	5962
EA18415	5176863	chr13	6823	LOC116951130	9030431	chrm42	5963
EA20863	9486405	chr13	6839	RPL29	9431087	chrm42	5965
EA21365	10022854	chr13	6842	AMDHD1	11056030	chrm42	5981
EA20260	10398852	chr13	6846	G6PD	10485732	chrm42	5969
EA18545	10468714	chr13	6847	CERK	10561944	chrm42	5970
EA18988	10611168	chr13	6848	DNAJC2	2728242	chrm42	5929
EA19240	11535318	chr13	6850	LOC116951260	3336775	chrm42	5932
EA17945	12273567	chr13	6852	CTNS	2040237	chrm42	5926
EA19975	12343107	chr13	6853	LOC116951238	1980447	chrm42	5925
EA18457	12623410	chr13	6854	APEH	11004700	chrm42	5978
EA21047	12676941	chr13	6856	SLC25A20	11045027	chrm42	5980
EA18199	13622601	chr13	6862	LOC116951250	4102595	chrm42	5942
EA19168	42772751	chr13	7012	LOC116951243	4738884	chrm42	5946
EA21181	43066057	chr13	7015	UBE2H	3417752	chrm42	5937
EA17894	43151551	chr13	7016	PDHB	3402360	chrm42	5936
EA18959	43168351	chr13	7017	ALG12	9890885	chrm42	5966
EA19980	43188380	chr13	7018	RPUSD3	11441521	chrm42	5988
EA21385	46384117	chr13	7027	DOCK3	6397567	chrm42	5957
EA21190	64165057	chr13	7092	PNPLA8	8084701	chrm42	5958
EA18811	64555134	chr13	7096	LOC116951116	8090314	chrm42	5959
EA20101	66686752	chr13	7104	LOC116951103	11320756	chrm42	5985
EA18944	75945249	chr13	7149	LOC116951165	8344172	chrm42	5961
