s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA14266	2586849	chr11	4843	ENSGALG00000001962	2892257	28	7199
EA14430	2707269	chr11	4844	ENSGALG00000000577	832527	28	7154
EA13279	3573867	chr11	4847	ENSGALG00000027132	4394335	28	7253
EA13986	28628560	chr11	4973	ENSGALG00000001998	2947196	28	7201
EA14148	32758516	chr11	4987	ENSGALG00000001126	2605858	28	7190
EA14153	38503354	chr11	5006	ENSGALG00000021601	4442379	28	7256
EA16251	38707466	chr11	5009	ENSGALG00000001978	2940550	28	7200
EA17361	39542934	chr11	5014	ENSGALG00000002085	1181306	28	7165
EA14508	40815232	chr11	5021	ENSGALG00000001019	2232090	28	7183
EA13677	40974437	chr11	5022	ENSGALG00000032875	3135590	28	7208
EA13822	41121564	chr11	5023	ENSGALG00000033150	3146466	28	7209
EA13944	41494238	chr11	5026	ENSGALG00000037888	1140091	28	7163
EA14557	41731352	chr11	5029	ENSGALG00000000835	2118168	28	7178
EA17476	46752640	chr11	5044	ENSGALG00000000812	2086009	28	7176
EA16590	48627497	chr11	5054	ENSGALG00000003130	3824430	28	7233
EA15505	52627321	chr11	5069	ENSGALG00000042080	4068098	28	7244
EA16330	53559800	chr11	5071	ENSGALG00000001342	2785947	28	7196
EA14550	63816014	chr11	5100	ENSGALG00000001245	2700506	28	7193
EA13583	67217382	chr11	5109	ENSGALG00000036297	3494556	28	7222
EA16587	67474826	chr11	5111	ENSGALG00000004200	5011471	28	7263
EA14346	67582902	chr11	5114	ENSGALG00000028081	2401470	28	7187
EA16659	87472291	chr11	5185	ENSGALG00000031679	1001975	28	7159
EA14050	105314431	chr11	5248	ENSGALG00000027611	1081935	28	7161
EA14953	106005066	chr11	5251	ENSGALG00000014581	3672330	28	7231
EA15704	108933795	chr11	5256	ENSGALG00000001121	2605473	28	7189
EA15344	111921284	chr11	5262	ENSGALG00000013431	1069497	28	7160
EA14190	119491055	chr11	5294	ENSGALG00000043352	243536	28	7147
EA16983	122080339	chr11	5306	ENSGALG00000033270	3966017	28	7238
EA16894	48321458	chr11	5053	ENSGALG00000044383	3689596	25	7327
EA14917	52442951	chr11	5067	ENSGALG00000019019	2588284	25	7295
EA17371	65600032	chr11	5107	ENSGALG00000027046	3364116	25	7314
EA14530	67167222	chr11	5108	ENSGALG00000031002	3514320	25	7317
EA17106	107462996	chr11	5252	ENSGALG00000042129	3329953	25	7310
EA14762	107499456	chr11	5253	ENSGALG00000000793	260117	25	7269
EA15587	112439028	chr11	5264	ENSGALG00000000751	194999	25	7266
EA16695	38740390	chr11	5010	ENSGALG00000032489	400436	30	7348
EA14463	41451844	chr11	5025	ENSGALG00000032854	399963	30	7347
EA56635	10570472	chr12	5344	ENSGALG00000015190	84532502	1	511
EA56675	11829044	chr12	5348	ENSGALG00000015339	86473519	1	536
EA72153	13819769	chr12	5356	ENSGALG00000016262	114509421	1	636
EA72571	13983859	chr12	5357	ENSGALG00000015821	105363111	1	583
EA69221	17859811	chr12	5375	ENSGALG00000014966	80581690	1	488
EA70617	18163959	chr12	5378	ENSGALG00000027688	80605982	1	489
EA71684	18169958	chr12	5379	ENSGALG00000015435	92913017	1	553
EA71171	18832620	chr12	5380	ENSGALG00000016042	108001835	1	599
EA69197	18991812	chr12	5381	ENSGALG00000017153	180936320	1	863
EA70784	19477155	chr12	5382	ENSGALG00000015240	85295598	1	524
EA69475	19773732	chr12	5385	ENSGALG00000015299	86088877	1	532
EA72643	31200531	chr12	5418	ENSGALG00000019228	85239081	1	520
EA71963	54993881	chr12	5483	ENSGALG00000016261	114478974	1	635
EA71136	67587984	chr12	5546	ENSGALG00000009934	35367838	1	175
EA71135	80777689	chr12	5591	ENSGALG00000016410	121229300	1	658
EA72165	80778139	chr12	5592	ENSGALG00000014413	77464115	1	453
EA71122	80842278	chr12	5594	ENSGALG00000041812	106927541	1	594
EA71566	80877631	chr12	5595	ENSGALG00000016430	121704059	1	661
EA72668	80897759	chr12	5596	ENSGALG00000016379	120468539	1	654
EA69182	14159958	chr12	5358	ENSGALG00000014801	101191007	2	1423
EA72103	17683483	chr12	5374	ENSGALG00000030493	41147533	2	1171
EA71656	112224816	chr12	5679	ENSGALG00000008405	98559608	2	1412
EA56404	12074544	chr12	5350	ENSGALG00000016709	109777458	3	2297
EA70678	14221467	chr12	5360	ENSGALG00000013689	51638185	3	2001
EA71671	17462392	chr12	5373	ENSGALG00000015810	76481009	3	2135
EA70652	17997480	chr12	5376	ENSGALG00000015775	75684050	3	2128
EA70165	19643860	chr12	5383	ENSGALG00000026761	68979504	3	2104
EA69089	19715499	chr12	5384	ENSGALG00000012386	48303618	3	1985
EA69730	19805748	chr12	5386	ENSGALG00000015483	71486521	3	2112
EA70468	43191976	chr12	5456	ENSGALG00000012968	48994506	3	1991
EA70212	43872161	chr12	5462	ENSGALG00000011174	40804437	3	1949
EA69867	58073336	chr12	5500	ENSGALG00000015762	75541475	3	2127
EA72195	62946879	chr12	5525	ENSGALG00000011659	45707626	3	1968
EA69434	81213309	chr12	5598	ENSGALG00000015051	66377570	3	2085
EA56523	1728709	chr12	5320	ENSGALG00000015710	83906906	4	2753
EA56524	1871033	chr12	5321	ENSGALG00000034673	80855310	4	2732
EA56315	1871097	chr12	5322	ENSGALG00000015591	80968494	4	2733
EA56526	2265794	chr12	5323	ENSGALG00000015000	78538243	4	2720
EA56469	2580244	chr12	5326	ENSGALG00000009855	29745516	4	2460
EA56661	5137731	chr12	5327	ENSGALG00000015635	82208291	4	2741
EA56470	5243209	chr12	5328	ENSGALG00000015626	82036497	4	2740
EA56336	5420649	chr12	5330	ENSGALG00000015664	82352947	4	2744
EA56653	5663102	chr12	5331	ENSGALG00000015652	82270626	4	2743
EA56720	11884315	chr12	5349	ENSGALG00000005964	3068329	4	2350
EA71825	13293981	chr12	5355	ENSGALG00000031859	77421792	4	2714
EA71201	17257721	chr12	5370	ENSGALG00000038585	49197875	4	2560
EA69303	17264232	chr12	5371	ENSGALG00000011387	49197803	4	2559
EA69479	17326587	chr12	5372	ENSGALG00000037332	49164560	4	2558
EA69647	29445815	chr12	5411	ENSGALG00000015538	79788885	4	2726
EA69428	29724160	chr12	5412	ENSGALG00000015556	80589183	4	2730
EA72184	30149174	chr12	5414	ENSGALG00000015568	80793976	4	2731
EA72640	36833884	chr12	5439	ENSGALG00000009655	25220325	4	2442
EA72213	37052078	chr12	5440	ENSGALG00000010081	33318356	4	2477
EA69048	41735749	chr12	5448	ENSGALG00000015805	85607432	4	2768
EA69254	43552854	chr12	5459	ENSGALG00000006410	4332281	4	2360
EA70345	50756853	chr12	5476	ENSGALG00000011444	49486461	4	2565
EA69734	52785241	chr12	5480	ENSGALG00000015528	79416639	4	2723
EA72112	61284067	chr12	5514	ENSGALG00000009985	31368146	4	2471
EA71129	62944862	chr12	5524	ENSGALG00000013646	63148736	4	2642
EA70498	63273710	chr12	5528	ENSGALG00000015960	86172873	4	2775
EA72473	63418793	chr12	5530	ENSGALG00000011208	46463696	4	2553
EA68835	63543211	chr12	5531	ENSGALG00000035156	91002965	4	2796
EA71214	63884618	chr12	5533	ENSGALG00000015595	81142871	4	2735
EA71273	65001454	chr12	5535	ENSGALG00000015608	81578308	4	2737
EA69470	65371638	chr12	5536	ENSGALG00000027533	88515870	4	2777
EA70486	66949739	chr12	5543	ENSGALG00000016094	89768122	4	2790
EA70693	67475419	chr12	5544	ENSGALG00000030095	91129565	4	2801
EA71740	68676425	chr12	5550	ENSGALG00000030118	90918029	4	2793
EA69736	69401743	chr12	5552	ENSGALG00000031570	90990383	4	2795
EA68973	71928163	chr12	5560	ENSGALG00000038433	84851296	4	2760
EA70027	73026553	chr12	5561	ENSGALG00000033260	85405148	4	2763
EA69229	73190792	chr12	5562	ENSGALG00000006334	75983004	4	2705
EA69572	73256598	chr12	5563	ENSGALG00000015958	86168138	4	2774
EA72277	74697274	chr12	5570	ENSGALG00000032730	91041350	4	2797
EA70390	76990711	chr12	5572	ENSGALG00000015995	88545150	4	2779
EA70453	78938404	chr12	5581	ENSGALG00000015649	82245801	4	2742
EA69216	79268470	chr12	5583	ENSGALG00000015667	82523353	4	2746
EA68966	79776197	chr12	5587	ENSGALG00000014372	73440963	4	2694
EA71289	80053079	chr12	5588	ENSGALG00000038336	34169542	4	2485
EA70853	80632484	chr12	5590	ENSGALG00000015594	80968535	4	2734
EA71744	80821956	chr12	5593	ENSGALG00000005659	2418534	4	2344
EA69525	81302723	chr12	5599	ENSGALG00000015549	79941880	4	2729
EA71262	89572676	chr12	5616	ENSGALG00000007788	12540210	4	2388
EA70079	92195542	chr12	5620	ENSGALG00000043164	49484024	4	2564
EA72343	92392152	chr12	5622	ENSGALG00000026210	34157922	4	2483
EA70654	92414918	chr12	5624	ENSGALG00000022920	89714666	4	2788
EA72568	92710125	chr12	5628	ENSGALG00000015713	83971306	4	2755
EA72059	93532917	chr12	5629	ENSGALG00000035650	84414006	4	2756
EA69888	93757716	chr12	5630	ENSGALG00000037699	84481849	4	2757
EA70139	93883874	chr12	5631	ENSGALG00000039942	84541203	4	2759
EA72339	95355396	chr12	5633	ENSGALG00000011203	46444745	4	2552
EA71251	95594429	chr12	5635	ENSGALG00000030070	75992056	4	2706
EA69376	95624124	chr12	5636	ENSGALG00000022950	85493266	4	2767
EA70655	95673852	chr12	5637	ENSGALG00000015783	85493124	4	2766
EA71869	96197205	chr12	5639	ENSGALG00000014421	75821281	4	2703
EA72440	98229090	chr12	5644	ENSGALG00000011448	49511006	4	2566
EA70128	99717674	chr12	5649	ENSGALG00000039477	89679417	4	2785
EA69898	103202367	chr12	5654	ENSGALG00000015961	86200310	4	2776
EA71354	104039612	chr12	5659	ENSGALG00000015547	79928315	4	2728
EA70192	110434582	chr12	5676	ENSGALG00000036747	90943532	4	2794
EA70591	112402919	chr12	5680	ENSGALG00000014138	66591367	4	2664
EA70601	116724014	chr12	5692	ENSGALG00000042851	73938489	4	2700
EA69605	120898941	chr12	5702	ENSGALG00000008990	17301973	4	2413
EA71142	120922658	chr12	5703	ENSGALG00000044620	89649497	4	2784
EA69606	122001559	chr12	5705	ENSGALG00000014514	76735809	4	2711
EA72150	122769450	chr12	5709	ENSGALG00000029508	34167019	4	2484
EA69938	122830876	chr12	5710	ENSGALG00000011403	49243124	4	2563
EA56461	2361227	chr12	5325	ENSGALG00000005395	81847651	Z	3179
EA56628	8866304	chr12	5337	ENSGALG00000041882	1782160	Z	2817
EA56614	9719660	chr12	5339	ENSGALG00000014933	24240761	Z	2949
EA71455	15366454	chr12	5366	ENSGALG00000015111	34792783	Z	2991
EA70621	20582073	chr12	5387	ENSGALG00000015078	34141730	Z	2988
EA71733	21494703	chr12	5388	ENSGALG00000015080	33891677	Z	2987
EA72090	23135520	chr12	5395	ENSGALG00000005330	81295732	Z	3171
EA69746	24619035	chr12	5398	ENSGALG00000015150	36554622	Z	2997
EA72138	26842629	chr12	5401	ENSGALG00000002014	70821962	Z	3140
EA69796	27023291	chr12	5402	ENSGALG00000023066	70797442	Z	3138
EA68836	28651812	chr12	5407	ENSGALG00000026195	7943943	Z	2838
EA69112	28854754	chr12	5409	ENSGALG00000028140	8134526	Z	2839
EA72247	29133425	chr12	5410	ENSGALG00000002371	8966772	Z	2845
EA71055	32385769	chr12	5420	ENSGALG00000041052	852387	Z	2809
EA68911	32601272	chr12	5421	ENSGALG00000034821	962645	Z	2810
EA71034	34943581	chr12	5427	ENSGALG00000026811	51789417	Z	3051
EA71827	36022091	chr12	5435	ENSGALG00000014872	14032776	Z	2888
EA69833	36331105	chr12	5437	ENSGALG00000003288	10102091	Z	2857
EA70162	38160976	chr12	5441	ENSGALG00000015101	32692210	Z	2980
EA71715	39198240	chr12	5442	ENSGALG00000020554	33117990	Z	2982
EA70907	45005745	chr12	5464	ENSGALG00000015184	38482983	Z	3005
EA70177	45778138	chr12	5466	ENSGALG00000026744	23138812	Z	2935
EA70320	48840773	chr12	5470	ENSGALG00000017447	36854752	Z	2999
EA72506	48926055	chr12	5471	ENSGALG00000012594	40301106	Z	3012
EA69637	55549117	chr12	5484	ENSGALG00000015691	66692579	Z	3123
EA70954	55727300	chr12	5486	ENSGALG00000015118	34965605	Z	2994
EA70300	56472243	chr12	5490	ENSGALG00000037829	1917366	Z	2819
EA69776	57315287	chr12	5496	ENSGALG00000015002	25266791	Z	2957
EA72590	57628430	chr12	5498	ENSGALG00000015090	33617017	Z	2984
EA72096	59603457	chr12	5506	ENSGALG00000014650	59914465	Z	3093
EA69670	59931396	chr12	5507	ENSGALG00000014804	22053757	Z	2926
EA70225	60065286	chr12	5509	ENSGALG00000014952	23905298	Z	2943
EA69117	60159079	chr12	5510	ENSGALG00000014960	23821152	Z	2941
EA68981	62412709	chr12	5522	ENSGALG00000020534	64369042	Z	3112
EA72115	63121895	chr12	5527	ENSGALG00000037426	1086905	Z	2813
EA69092	74190597	chr12	5567	ENSGALG00000015376	53666667	Z	3061
EA72558	78286846	chr12	5577	ENSGALG00000015391	53914442	Z	3065
EA70063	83836731	chr12	5605	ENSGALG00000002326	8885669	Z	2844
EA71765	85808153	chr12	5608	ENSGALG00000017411	10315033	Z	2858
EA71618	88796026	chr12	5614	ENSGALG00000033353	3471973	Z	2824
EA70838	91049119	chr12	5618	ENSGALG00000014967	23689449	Z	2940
EA70208	92627249	chr12	5627	ENSGALG00000000215	46065354	Z	3036
EA72503	109230232	chr12	5672	ENSGALG00000015264	50100505	Z	3047
EA69250	114940872	chr12	5686	ENSGALG00000002162	71167701	Z	3147
EA70535	114989551	chr12	5687	ENSGALG00000015620	63173370	Z	3102
EA70207	117985939	chr12	5694	ENSGALG00000015333	52751686	Z	3057
EA71794	118703395	chr12	5696	ENSGALG00000002142	71152160	Z	3146
EA70240	120546909	chr12	5700	ENSGALG00000015331	52181378	Z	3056
EA69042	108473847	chr12	5671	ENSGALG00000040267	1019912	5	3216
EA69998	117494180	chr12	5693	ENSGALG00000010593	43109368	5	3537
EA72327	92338450	chr12	5621	ENSGALG00000004302	6593641	7	3718
EA56413	1589310	chr12	5319	ENSGALG00000023621	24026439	6	4128
EA56605	5706898	chr12	5332	ENSGALG00000008555	26774726	6	4155
EA56755	11217948	chr12	5346	ENSGALG00000002117	3507800	6	3955
EA56492	11398634	chr12	5347	ENSGALG00000041103	3687798	6	3957
EA69912	29868651	chr12	5413	ENSGALG00000009048	28948158	6	4172
EA70919	30295209	chr12	5415	ENSGALG00000008980	28685714	6	4171
EA72669	31048854	chr12	5417	ENSGALG00000008956	28651058	6	4169
EA70174	50310413	chr12	5474	ENSGALG00000043213	21536861	6	4082
EA71734	50843964	chr12	5477	ENSGALG00000006622	21291751	6	4078
EA71229	51041440	chr12	5478	ENSGALG00000008293	24990507	6	4146
EA70322	51178506	chr12	5479	ENSGALG00000039528	21200763	6	4075
EA70107	53610891	chr12	5482	ENSGALG00000008049	24283161	6	4136
EA71029	61719251	chr12	5516	ENSGALG00000006705	21390656	6	4081
EA71657	63298005	chr12	5529	ENSGALG00000008771	27122876	6	4159
EA72082	63656148	chr12	5532	ENSGALG00000009704	32859776	6	4207
EA70048	64566779	chr12	5534	ENSGALG00000023415	32447794	6	4203
EA71021	65490073	chr12	5537	ENSGALG00000034645	24564969	6	4143
EA72388	65726276	chr12	5538	ENSGALG00000009248	29879088	6	4177
EA71356	66020023	chr12	5540	ENSGALG00000009261	30037380	6	4180
EA70113	66500133	chr12	5541	ENSGALG00000029095	30163671	6	4183
EA70670	67740618	chr12	5547	ENSGALG00000008795	27600048	6	4160
EA70606	67863210	chr12	5548	ENSGALG00000034189	23970222	6	4126
EA70351	68393177	chr12	5549	ENSGALG00000007820	23908311	6	4125
EA69622	69009929	chr12	5551	ENSGALG00000007706	23669485	6	4122
EA70193	69956116	chr12	5554	ENSGALG00000007831	23998712	6	4127
EA72409	71823597	chr12	5558	ENSGALG00000009403	30989132	6	4191
EA72550	73759653	chr12	5564	ENSGALG00000023612	24038052	6	4129
EA71418	73845360	chr12	5565	ENSGALG00000006143	23272729	6	4108
EA71637	74362302	chr12	5568	ENSGALG00000038054	33119432	6	4210
EA72652	74397959	chr12	5569	ENSGALG00000008039	24108243	6	4132
EA69404	77146457	chr12	5573	ENSGALG00000009336	30953845	6	4189
EA69399	77167349	chr12	5574	ENSGALG00000009328	30953116	6	4188
EA72444	77306459	chr12	5575	ENSGALG00000027980	30920352	6	4187
EA71193	78154428	chr12	5576	ENSGALG00000009314	30804284	6	4186
EA70166	78327150	chr12	5578	ENSGALG00000017627	24041819	6	4130
EA70465	78333281	chr12	5579	ENSGALG00000034352	24041932	6	4131
EA72063	79006821	chr12	5582	ENSGALG00000008561	26842592	6	4156
EA70937	79717483	chr12	5586	ENSGALG00000008179	24516319	6	4141
EA69695	80285506	chr12	5589	ENSGALG00000009445	31268249	6	4194
EA71881	92531898	chr12	5625	ENSGALG00000007592	23304345	6	4112
EA70778	92569078	chr12	5626	ENSGALG00000007606	23310469	6	4115
EA72539	95052696	chr12	5632	ENSGALG00000008160	24353655	6	4140
EA71995	95855042	chr12	5638	ENSGALG00000020615	35863626	6	4224
EA72332	96366791	chr12	5640	ENSGALG00000028512	23449798	6	4117
EA71242	96366878	chr12	5641	ENSGALG00000006149	23273198	6	4109
EA69735	97289541	chr12	5642	ENSGALG00000010500	36218976	6	4227
EA71913	98039391	chr12	5643	ENSGALG00000006670	20699934	6	4073
EA71598	98358402	chr12	5645	ENSGALG00000007045	22847758	6	4093
EA69817	98579129	chr12	5646	ENSGALG00000007007	22548666	6	4092
EA69290	99938282	chr12	5650	ENSGALG00000002980	8832055	6	3980
EA70194	100527536	chr12	5651	ENSGALG00000002942	8516355	6	3978
EA69744	101674653	chr12	5653	ENSGALG00000002864	7573415	6	3976
EA70700	103604115	chr12	5655	ENSGALG00000010491	35920339	6	4225
EA72486	110139901	chr12	5673	ENSGALG00000003533	10057706	6	3987
EA69665	110141657	chr12	5674	ENSGALG00000003526	10057694	6	3986
EA69294	111584869	chr12	5678	ENSGALG00000008465	26356014	6	4153
EA71872	113551267	chr12	5683	ENSGALG00000010464	35270667	6	4221
EA68956	114217340	chr12	5684	ENSGALG00000020741	23504014	6	4118
EA69869	114246712	chr12	5685	ENSGALG00000007658	23504470	6	4119
EA69562	115965649	chr12	5691	ENSGALG00000007014	23205807	6	4101
EA72281	118780335	chr12	5697	ENSGALG00000006502	20551750	6	4072
EA70648	119909148	chr12	5698	ENSGALG00000009173	29703924	6	4175
EA72051	120499969	chr12	5699	ENSGALG00000009152	29096844	6	4174
EA71917	121590193	chr12	5704	ENSGALG00000006955	22007023	6	4088
EA72519	122125631	chr12	5706	ENSGALG00000030598	21954114	6	4087
EA70911	122547673	chr12	5707	ENSGALG00000038924	21719515	6	4085
EA72484	41627239	chr12	5447	ENSGALG00000032278	4099582	8	4246
EA72422	42022503	chr12	5450	ENSGALG00000005583	13781316	8	4336
EA69763	42851025	chr12	5452	ENSGALG00000008670	16687313	8	4365
EA68929	120703132	chr12	5701	ENSGALG00000003206	5087008	8	4264
EA69128	43706866	chr12	5460	ENSGALG00000023616	20073997	9	4657
EA72689	106903875	chr12	5662	ENSGALG00000029795	16073263	9	4625
EA70298	107143848	chr12	5663	ENSGALG00000026983	16096383	9	4627
EA72575	107733604	chr12	5666	ENSGALG00000007485	15091717	9	4599
EA56682	395481	chr12	5317	ENSGALG00000008187	20207682	10	4883
EA56547	7000029	chr12	5333	ENSGALG00000002708	3212740	10	4740
EA56610	7406388	chr12	5334	ENSGALG00000028141	19374075	10	4868
EA56738	7458299	chr12	5335	ENSGALG00000007930	19374079	10	4869
EA56510	8411808	chr12	5336	ENSGALG00000029521	19503831	10	4870
EA56617	8943354	chr12	5338	ENSGALG00000007970	19522397	10	4871
EA56507	9825030	chr12	5340	ENSGALG00000008063	19716809	10	4876
EA56449	10013357	chr12	5341	ENSGALG00000008054	19696345	10	4875
EA56724	10223509	chr12	5342	ENSGALG00000008043	19645368	10	4874
EA70975	14700264	chr12	5362	ENSGALG00000041510	1504414	10	4702
EA69814	14856157	chr12	5363	ENSGALG00000036511	1499114	10	4701
EA72126	15036920	chr12	5364	ENSGALG00000001449	3042693	10	4733
EA70521	15152794	chr12	5365	ENSGALG00000029151	3063299	10	4734
EA68967	16408173	chr12	5367	ENSGALG00000042552	6544834	10	4769
EA68919	16750290	chr12	5369	ENSGALG00000030672	1670289	10	4706
EA68974	21948569	chr12	5390	ENSGALG00000002774	3562038	10	4743
EA69840	21972201	chr12	5391	ENSGALG00000001394	2969170	10	4731
EA72081	22149766	chr12	5392	ENSGALG00000036288	1594203	10	4705
EA71154	22254249	chr12	5393	ENSGALG00000030988	1575874	10	4704
EA69382	23697566	chr12	5396	ENSGALG00000003381	4402618	10	4757
EA71338	23869378	chr12	5397	ENSGALG00000006519	13200860	10	4831
EA71569	25488842	chr12	5400	ENSGALG00000023440	11304507	10	4815
EA72496	27509716	chr12	5403	ENSGALG00000003005	4055375	10	4750
EA71247	27745821	chr12	5404	ENSGALG00000004096	7149541	10	4774
EA71079	28166575	chr12	5405	ENSGALG00000004087	6784257	10	4773
EA69093	28444021	chr12	5406	ENSGALG00000004059	6707024	10	4772
EA70940	32298397	chr12	5419	ENSGALG00000007643	18882000	10	4862
EA72376	34174458	chr12	5423	ENSGALG00000023451	11241994	10	4813
EA68862	34396420	chr12	5425	ENSGALG00000026468	18044858	10	4847
EA69740	34689173	chr12	5426	ENSGALG00000007141	17915116	10	4846
EA71855	35099367	chr12	5429	ENSGALG00000026271	6680734	10	4770
EA69900	35242109	chr12	5430	ENSGALG00000044207	2634078	10	4721
EA72470	35300413	chr12	5431	ENSGALG00000001764	2579139	10	4720
EA72163	35766381	chr12	5432	ENSGALG00000004038	6684695	10	4771
EA70502	35919783	chr12	5434	ENSGALG00000036201	10905605	10	4808
EA71276	36183294	chr12	5436	ENSGALG00000005673	11034281	10	4809
EA69626	36642676	chr12	5438	ENSGALG00000001981	2054850	10	4715
EA70087	39362381	chr12	5443	ENSGALG00000006225	12115836	10	4822
EA70242	39910636	chr12	5444	ENSGALG00000032984	12210958	10	4823
EA70913	42725574	chr12	5451	ENSGALG00000044204	13577891	10	4837
EA71115	43273246	chr12	5457	ENSGALG00000002759	3510448	10	4742
EA70252	43348649	chr12	5458	ENSGALG00000004696	9458327	10	4800
EA70268	44203551	chr12	5463	ENSGALG00000034100	20076407	10	4880
EA71140	47505734	chr12	5468	ENSGALG00000026607	11642570	10	4819
EA71417	47706799	chr12	5469	ENSGALG00000027498	5699694	10	4762
EA69940	49476085	chr12	5473	ENSGALG00000006658	13416699	10	4834
EA70026	55669433	chr12	5485	ENSGALG00000003849	6125778	10	4765
EA71812	55885760	chr12	5487	ENSGALG00000004230	7445902	10	4781
EA70863	56101127	chr12	5488	ENSGALG00000004212	7384779	10	4780
EA69498	56125906	chr12	5489	ENSGALG00000004204	7383551	10	4779
EA69204	56653458	chr12	5491	ENSGALG00000004171	7315284	10	4777
EA70772	56705698	chr12	5492	ENSGALG00000004161	7272826	10	4776
EA69604	56943544	chr12	5493	ENSGALG00000004150	7185219	10	4775
EA71423	57101328	chr12	5495	ENSGALG00000008199	20248395	10	4884
EA69779	58708490	chr12	5501	ENSGALG00000020923	20428453	10	4889
EA71208	58827805	chr12	5502	ENSGALG00000006840	14484749	10	4841
EA71464	59164090	chr12	5503	ENSGALG00000027050	2022413	10	4713
EA69311	59601102	chr12	5505	ENSGALG00000007289	18168001	10	4852
EA71520	60023686	chr12	5508	ENSGALG00000001788	2190828	10	4718
EA71159	61083930	chr12	5512	ENSGALG00000004270	7557496	10	4783
EA69113	61150919	chr12	5513	ENSGALG00000006676	13417442	10	4835
EA72296	61395064	chr12	5515	ENSGALG00000007711	18948763	10	4865
EA70890	62200558	chr12	5519	ENSGALG00000007353	18223419	10	4854
EA69813	62408654	chr12	5521	ENSGALG00000007365	18261676	10	4856
EA72582	62507361	chr12	5523	ENSGALG00000006376	12525265	10	4824
EA72118	78570100	chr12	5580	ENSGALG00000008297	20469937	10	4891
EA72321	82116291	chr12	5601	ENSGALG00000001774	2272013	10	4719
EA69894	82750617	chr12	5602	ENSGALG00000001572	3091476	10	4735
EA71796	83455255	chr12	5603	ENSGALG00000031987	9192217	10	4797
EA69239	83739621	chr12	5604	ENSGALG00000002157	1793271	10	4709
EA70452	85034711	chr12	5606	ENSGALG00000004347	8216237	10	4788
EA71483	85512779	chr12	5607	ENSGALG00000008180	20171899	10	4882
EA69021	87340066	chr12	5609	ENSGALG00000042201	20696526	10	4902
EA69654	87780315	chr12	5611	ENSGALG00000003427	4524948	10	4758
EA71507	90969509	chr12	5617	ENSGALG00000006635	13300545	10	4833
EA72021	91692266	chr12	5619	ENSGALG00000007371	18356598	10	4857
EA69984	105346044	chr12	5660	ENSGALG00000004294	7808270	10	4784
EA71923	115382826	chr12	5688	ENSGALG00000021193	12543741	10	4825
EA72121	106607253	chr12	5661	ENSGALG00000005473	15783045	11	5235
EA56597	698983	chr12	5318	ENSGALG00000002990	10916096	13	5353
EA56512	10570237	chr12	5343	ENSGALG00000040626	1603438	13	5306
EA71581	12795774	chr12	5353	ENSGALG00000038848	10514512	13	5345
EA71363	13183827	chr12	5354	ENSGALG00000002893	9957394	13	5344
EA71032	30846929	chr12	5416	ENSGALG00000040035	9371027	13	5335
EA72308	42852578	chr12	5453	ENSGALG00000007610	18800044	13	5423
EA70825	50565476	chr12	5475	ENSGALG00000001445	8632025	13	5329
EA69203	67501150	chr12	5545	ENSGALG00000002363	3514653	13	5320
EA72309	70083625	chr12	5555	ENSGALG00000002488	3201706	13	5317
EA69902	74180695	chr12	5566	ENSGALG00000033411	9048898	13	5333
EA69389	74704412	chr12	5571	ENSGALG00000038954	12008463	13	5368
EA69553	79409271	chr12	5584	ENSGALG00000040787	10907657	13	5352
EA69354	79471075	chr12	5585	ENSGALG00000002984	10916141	13	5354
EA69536	92414882	chr12	5623	ENSGALG00000037395	9468138	13	5336
EA68894	95381235	chr12	5634	ENSGALG00000033232	10823089	13	5349
EA72236	103818245	chr12	5657	ENSGALG00000001383	9038296	13	5332
EA68921	110350538	chr12	5675	ENSGALG00000002262	3538938	13	5321
EA70238	113182757	chr12	5681	ENSGALG00000003818	12112751	13	5370
EA70435	113491993	chr12	5682	ENSGALG00000003691	11336603	13	5366
EA70313	115905284	chr12	5690	ENSGALG00000035804	14171830	13	5390
EA71392	118111027	chr12	5695	ENSGALG00000027920	11150817	13	5364
EA71151	122736593	chr12	5708	ENSGALG00000024172	11143956	13	5363
EA56332	5302825	chr12	5329	ENSGALG00000024041	6449137	14	5526
EA71849	14304653	chr12	5361	ENSGALG00000005365	6422729	14	5524
EA69615	87742823	chr12	5610	ENSGALG00000005888	6895546	14	5542
EA71778	43835967	chr12	5461	ENSGALG00000001620	8579237	17	6314
EA72134	14213214	chr12	5359	ENSGALG00000002542	5082830	19	6405
EA56726	2326101	chr12	5324	ENSGALG00000035502	6859135	33	6667
EA70981	107256330	chr12	5664	ENSGALG00000007382	4895881	21	6797
EA69868	107709867	chr12	5665	ENSGALG00000002616	3587213	21	6759
EA71076	108080259	chr12	5667	ENSGALG00000002888	3953755	21	6767
EA70422	108229716	chr12	5668	ENSGALG00000003039	4124448	21	6769
EA72379	32690559	chr12	5422	ENSGALG00000040086	4724025	W	6828
EA70226	63017944	chr12	5526	ENSGALG00000014184	6650827	W	6831
EA70561	41402206	chr12	5446	ENSGALG00000006806	4320043	24	6872
EA71288	42021083	chr12	5449	ENSGALG00000007659	5691720	24	6899
EA56339	11092498	chr12	5345	ENSGALG00000001067	2536047	23	6943
EA69733	18013672	chr12	5377	ENSGALG00000024295	3409941	23	6953
EA71818	45632413	chr12	5465	ENSGALG00000029918	6093669	23	7001
